tahun,provinsi,kabupaten_kota,lembar_kerja,pelabuhan,wpp,jenis_kapal,jenis_api,kelompok,jenis_ikan,produksi,nilai_produksi_rp
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KEPITING,KEPITING,16.07,401800
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KERONG-KERONG,KERONG-KERONG,7.64,61120
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KURISI,KERISI,1.23,32665
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KURO,KURO; SENANGIN,1.14,22800
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KUWE,KUWE,0.70,34795
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KUWE,LEMAH,1.10,28420
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LEMURU,SIRO,9.17,162245
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",PEPEREK,PETEK PUGNOSE,2.89,38616
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",SELAR,SELAR KUNING,7.63,190700
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",TALANG-TALANG,TALANG-TALANG,1.30,14210
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",TENGGIRI,TENGGIRI BATANG; TENGGIRI INDIA,3.20,156085
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,BELOSO,ACANG-ACANG BOMBAY,62.64,1643818
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,BULU AYAM,BULU AYAM,5.23,57192
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,KEMBUNG,KEMBUNG,4.63,194586
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,KEPITING,KEPITING,35.93,898225
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,LEMURU,SIRO,50.69,894725
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,TENGGIRI,TENGGIRI,2.36,122245
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG TETAP, JARING LIONG BUN",GOLOK-GOLOK,GOLOK-GOLOK,13.28,159396
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG TETAP, JARING LIONG BUN",HIU,HIU KEPALA MARTIL BERGERIGI,16.35,359700
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG TETAP, JARING LIONG BUN",HIU,HIU LANJAMAN,18.92,416130
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG TETAP, JARING LIONG BUN",KEPITING,KEPITING,18.16,453900
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG TETAP, JARING LIONG BUN",KUWE,KUWE BIBIR TEBAL,16.90,794630
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG TETAP, JARING LIONG BUN",KUWE,LEMAH,13.67,350410
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG TETAP, JARING LIONG BUN",MANYUNG,MANYUNG BESAR,17.78,349930
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG TETAP, JARING LIONG BUN",PARI,PARI KEKEH,16.12,317345
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG TETAP, JARING LIONG BUN",SEBELAH,SEBELAH,18.07,216816
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,CAKALANG,CAKALANG,7.88,118155
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,KAKAP,BADUR,2.89,121180
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,KAKAP,KAKAP MAILAH,1.26,63288
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,KAKAP,KAKAP MERAH UTARA,8.80,545370
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,KAKAP,PINJALO,8.73,305655
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,KEMBUNG,KEMBUNG,5.26,220878
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,KERAPU,KERAPU BALONG,9.82,638495
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,KERAPU,KERAPU BATU,3.60,170290
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,KERAPU,KERAPU CABANG,4.16,249540
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,KERAPU,KERAPU EKOR PUTIH,4.71,258775
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,KERAPU,KERAPU SUNU,1.93,115500
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,KURISI,KURISI HIJAU,5.30,185325
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,LAYANG,LAYANG,3.39,57664
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,LEMURU,SIRO,19.66,328455
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,SELAR,SELAR JANTAN,9.59,226315
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,SELAR,SELAR KUNING,3.53,88175
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,TONGKOL,TONGKOL LISONG,5.43,81435
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,TUNA,TUNA SIRIP KUNING; MADIDIHANG,1.48,62202
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"PUKAT HELA DASAR UDANG, PUKAT UDANG",UDANG,UDANG GROGO,0.18,2730
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",AYAM-AYAM,JENGGOT KUNING,15.99,191856
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",BELOSO,ACANG-ACANG BOMBAY,60.32,1582574
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",BULU AYAM,BULU AYAM,8.60,94122
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",KEPITING,KEPITING,18.46,461600
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",LEMURU,SIRO,78.47,1384590
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",PARI,PARI BATIK,19.73,357366
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",PARI,PARI KEKEH,2.80,55075
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",SEBELAH,SEBELAH,7.72,92640
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",SOTONG,SOTONG,39.21,1132495
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",TERI,TERI INDIAN,1.75,33184
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",UDANG,UDANG GROGO,52.57,788535
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,RAWAI DASAR,HIU,HIU KEPALA MARTIL BERGERIGI,3.18,69960
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,RAWAI DASAR,HIU,HIU LANJAMAN,4.80,105578
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,RAWAI DASAR,KAKAP,BADUR,1.73,72795
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,RAWAI DASAR,KAKAP,KAKAP MAILAH,1.61,81252
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,RAWAI DASAR,KAKAP,KAKAP MERAH UTARA,3.90,242205
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,RAWAI DASAR,KAKAP,PINJALO,8.96,313495
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,RAWAI DASAR,KERAPU,KERAPU BALONG,8.61,559325
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,RAWAI DASAR,KERAPU,KERAPU BATU,2.22,105110
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,RAWAI DASAR,KERAPU,KERAPU CABANG,1.60,95700
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,RAWAI DASAR,KERAPU,KERAPU EKOR PUTIH,3.75,206085
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,RAWAI DASAR,KERAPU,KERAPU SUNU,2.10,126180
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,RAWAI DASAR,KURISI,KURISI HIJAU,1.94,67970
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,RAWAI DASAR,KUWE,KUWE GERONG,8.57,381205
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,RAWAI DASAR,PARI,PARI KEKEH,0.79,15670
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,TONDA,CAKALANG,CAKALANG,21.15,317295
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,TONDA,LAYARAN,LAYARAN,1.39,39032
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,TONDA,LEMADANG,LEMADANG,0.89,10716
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,TONDA,PEDANG,PEDANG,0.33,3948
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,TONDA,TENGGIRI,TENGGIRI,2.93,152015
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,TONDA,TUNA,TUNA SIRIP KUNING; MADIDIHANG,8.32,349356
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,BUBU,KAKAP,KAKAP MAILAH,0.31,15888
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,BUBU,KAKAP,KAKAP MERAH UTARA,0.81,49990
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,BUBU,KERAPU,KERAPU BALONG,8.83,573625
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,BUBU,KERAPU,KERAPU BATU,1.61,76365
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,BUBU,KERAPU,KERAPU SUNU,0.44,26520
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,CAKALANG,CAKALANG,3.12,46845
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,KAKAP,BADUR,1.77,74380
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,KAKAP,KAKAP MAILAH,1.00,50532
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,KAKAP,KAKAP MERAH UTARA,6.47,367410
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,KAKAP,PINJALO,9.65,337575
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,KEMBUNG,KEMBUNG,3.55,148890
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,KERAPU,KERAPU BALONG,8.38,544570
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,KERAPU,KERAPU BATU,2.09,99145
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,KERAPU,KERAPU CABANG,2.76,165360
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,KERAPU,KERAPU EKOR PUTIH,3.01,165495
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,KERAPU,KERAPU SUNU,0.96,57360
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,KURISI,KURISI HIJAU,8.34,291935
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,LAYANG,LAYANG,5.56,94435
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,LEMURU,SIRO,4.53,90500
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,SELAR,SELAR JANTAN,2.86,67357
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,SELAR,SELAR KUNING,1.50,37475
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,TONGKOL,TONGKOL LISONG,4.31,64635
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,TUNA,TUNA SIRIP KUNING; MADIDIHANG,1.52,63798
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,KEMBUNG,KEMBUNG,18.03,757344
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,LAYANG,LAYANG,62.33,1059559
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,LEMURU,SIRO,35.90,632780
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,SELAR,SELAR KUNING,16.68,416875
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,TONGKOL,TONGKOL KOMO,20.55,308295
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,TONDA,CAKALANG,CAKALANG,1.00,14955
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,TONDA,LAYARAN,LAYARAN,1.46,40992
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,TONDA,LEMADANG,LEMADANG,1.97,23616
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,TONDA,TUNA,TUNA SIRIP KUNING; MADIDIHANG,4.53,190050
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0010_0020,PANCING ULUR,CAKALANG,CAKALANG,138.11,2071590
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0010_0020,PANCING ULUR,KAKAP,KAKAP MERAH UTARA,9.30,650860
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0010_0020,PANCING ULUR,LAYANG,LAYANG,27.79,472362
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0010_0020,PANCING ULUR,TONGKOL,TONGKOL LISONG,53.71,805620
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0010_0020,PANCING ULUR,TUNA,TUNA SIRIP KUNING; MADIDIHANG,21.35,896574
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0010_0020,TONDA,CAKALANG,CAKALANG,3.45,51795
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0010_0020,TONDA,LAYARAN,LAYARAN,1.84,51520
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0010_0020,TONDA,LEMADANG,LEMADANG,4.75,57012
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0010_0020,TONDA,TUNA,TUNA SIRIP KUNING; MADIDIHANG,2.28,95928
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,BELOSO,ACANG-ACANG BOMBAY,21.46,563256
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,BULU AYAM,BULU AYAM,7.18,78550
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,KEPITING,KEPITING,4.14,103500
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,LEMURU,SIRO,16.69,294560
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,TENGGIRI,TENGGIRI,4.47,231015
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,CAKALANG,CAKALANG,52.03,780375
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,KAKAP,BADUR,2.16,90665
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,KAKAP,KAKAP MAILAH,1.34,67476
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,KAKAP,KAKAP MERAH UTARA,7.43,419460
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,KAKAP,PINJALO,11.04,386260
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,KEMBUNG,KEMBUNG,4.54,190722
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,KERAPU,KERAPU BALONG,9.96,647140
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,KERAPU,KERAPU BATU,2.41,114030
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,KERAPU,KERAPU CABANG,3.47,208440
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,KERAPU,KERAPU EKOR PUTIH,4.15,227975
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,KERAPU,KERAPU SUNU,1.32,79020
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,KURISI,KURISI HIJAU,9.97,349090
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,LEMURU,SIRO,8.07,151175
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,SELAR,SELAR JANTAN,4.07,96055
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,SELAR,SELAR KUNING,2.02,50475
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,TONGKOL,TONGKOL LISONG,24.96,374445
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,TUNA,TUNA SIRIP KUNING; MADIDIHANG,2.04,85722
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,TONDA,CAKALANG,CAKALANG,2.91,43635
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,TONDA,TENGGIRI,TENGGIRI,2.84,147275
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,TONDA,TUNA,TUNA SIRIP KUNING; MADIDIHANG,3.95,165858
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PUKAT TARIK PANTAI,AYAM-AYAM,JENGGOT KUNING,1.02,12264
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PUKAT TARIK PANTAI,BELOSO,ACANG-ACANG BOMBAY,2.99,79090
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PUKAT TARIK PANTAI,BULU AYAM,BULU AYAM,1.32,14402
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PUKAT TARIK PANTAI,KEPITING,KEPITING,2.75,68775
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PUKAT TARIK PANTAI,LEMURU,SIRO,2.26,40125
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PUKAT TARIK PANTAI,PARI,PARI BATIK,1.95,34636
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PUKAT TARIK PANTAI,SEBELAH,SEBELAH,1.32,15876
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PUKAT TARIK PANTAI,SOTONG,SOTONG,2.71,79307
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PUKAT TARIK PANTAI,TERI,TERI INDIAN,1.74,32914
2022,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PUKAT TARIK PANTAI,UDANG,UDANG GROGO,2.90,43425
2022,ACEH,ACEH BARAT,PELABUHAN,PP. UJONG BAROEH,WPP-RI-572,KM_0005,BUBU,KAKAP,KAKAP MAILAH,1.75,73374
2022,ACEH,ACEH BARAT,PELABUHAN,PP. UJONG BAROEH,WPP-RI-572,KM_0005,BUBU,KAKAP,KAKAP MERAH UTARA,1.04,57255
