tahun,provinsi,kabupaten_kota,lembar_kerja,pelabuhan,wpp,jenis_kapal,jenis_api,kelompok,jenis_ikan,produksi,nilai_produksi_rp
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,"JARING INSANG TETAP, JARING LIONG BUN",KUWE,LEMAH,8.49,297150
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,"JARING INSANG TETAP, JARING LIONG BUN",MANYUNG,MANYUNG BESAR,11.10,166470
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,"JARING INSANG TETAP, JARING LIONG BUN",PARI,PARI KEKEH,10.07,150990
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,"JARING INSANG TETAP, JARING LIONG BUN",SEBELAH,SEBELAH,11.09,133128
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,PANCING ULUR,CAKALANG,CAKALANG,3.09,46395
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,PANCING ULUR,KAKAP,BADUR,2.00,69895
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,PANCING ULUR,KAKAP,KAKAP MAILAH,0.87,36498
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,PANCING ULUR,KAKAP,KAKAP MERAH UTARA,6.16,338965
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,PANCING ULUR,KAKAP,PINJALO,6.08,212835
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,PANCING ULUR,KEMBUNG,KEMBUNG,3.67,154308
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,PANCING ULUR,KERAPU,KERAPU BALONG,6.84,444535
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,PANCING ULUR,KERAPU,KERAPU BATU,2.50,112455
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,PANCING ULUR,KERAPU,KERAPU CABANG,2.87,172200
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,PANCING ULUR,KERAPU,KERAPU EKOR PUTIH,3.26,179080
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,PANCING ULUR,KERAPU,KERAPU SUNU,1.34,80160
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,PANCING ULUR,KURISI,KURISI HIJAU,3.70,129430
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,PANCING ULUR,LAYANG,LAYANG,2.33,39576
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,PANCING ULUR,LEMURU,SIRO,8.76,175240
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,PANCING ULUR,SELAR,SELAR JANTAN,6.69,167225
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,PANCING ULUR,SELAR,SELAR KUNING,2.45,61175
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,PANCING ULUR,TONGKOL,TONGKOL LISONG,3.77,56520
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,PANCING ULUR,TUNA,TUNA SIRIP KUNING; MADIDIHANG,1.03,43428
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",AYAM-AYAM,JENGGOT KUNING,9.61,115308
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",BELOSO,ACANG-ACANG BOMBAY,36.35,1090560
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",BULU AYAM,BULU AYAM,5.16,51630
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",KEPITING,KEPITING,11.14,278525
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",LEMURU,SIRO,47.39,947800
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",PARI,PARI BATIK,11.84,142080
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",PARI,PARI KEKEH,1.70,25455
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",SEBELAH,SEBELAH,4.64,55704
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",SOTONG,SOTONG,23.39,818580
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",TERI,TERI INDIAN,1.05,18918
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,"PUKAT HELA PERTENGAHAN BERPAPAN, PUKAT IKAN",UDANG,UDANG GROGO,31.33,469935
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,RAWAI DASAR,HIU,HIU KEPALA MARTIL BERGERIGI,3.79,83292
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,RAWAI DASAR,HIU,HIU LANJAMAN,5.58,122760
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,RAWAI DASAR,KAKAP,BADUR,2.03,71050
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,RAWAI DASAR,KAKAP,KAKAP MAILAH,2.07,86940
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,RAWAI DASAR,KAKAP,KAKAP MERAH UTARA,4.34,238645
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,RAWAI DASAR,KAKAP,PINJALO,10.10,353535
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,RAWAI DASAR,KERAPU,KERAPU BALONG,9.81,637650
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,RAWAI DASAR,KERAPU,KERAPU BATU,2.49,112050
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,RAWAI DASAR,KERAPU,KERAPU CABANG,1.87,112380
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,RAWAI DASAR,KERAPU,KERAPU EKOR PUTIH,4.69,257675
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,RAWAI DASAR,KERAPU,KERAPU SUNU,2.50,150000
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,RAWAI DASAR,KURISI,KURISI HIJAU,2.18,76195
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,RAWAI DASAR,KUWE,KUWE GERONG,10.21,357245
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,RAWAI DASAR,PARI,PARI KEKEH,0.87,13110
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,TONDA,CAKALANG,CAKALANG,30.77,461610
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,TONDA,LAYARAN,LAYARAN,3.99,111832
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,TONDA,LEMADANG,LEMADANG,2.36,28332
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,TONDA,PEDANG,PEDANG,0.87,10476
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,TONDA,TENGGIRI,TENGGIRI,1.41,56520
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,TONDA,TENGGIRI,TENGGIRI BATANG; TENGGIRI INDIA,6.37,223020
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005,TONDA,TUNA,TUNA SIRIP KUNING; MADIDIHANG,22.46,943194
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,BUBU,KAKAP,KAKAP MAILAH,1.21,50610
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,BUBU,KAKAP,KAKAP MERAH UTARA,3.33,183040
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,BUBU,KERAPU,KERAPU BALONG,43.72,2841995
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,BUBU,KERAPU,KERAPU BATU,6.70,301365
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,BUBU,KERAPU,KERAPU SUNU,2.10,126120
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PANCING ULUR,CAKALANG,CAKALANG,7.54,113040
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PANCING ULUR,KAKAP,BADUR,2.06,72135
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PANCING ULUR,KAKAP,KAKAP MAILAH,1.14,47964
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PANCING ULUR,KAKAP,KAKAP MERAH UTARA,12.45,684750
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PANCING ULUR,KAKAP,PINJALO,11.09,387975
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PANCING ULUR,KEMBUNG,KEMBUNG,4.04,169554
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PANCING ULUR,KERAPU,KERAPU BALONG,9.58,622700
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PANCING ULUR,KERAPU,KERAPU BATU,2.38,107235
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PANCING ULUR,KERAPU,KERAPU CABANG,3.12,187380
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PANCING ULUR,KERAPU,KERAPU EKOR PUTIH,3.43,188650
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PANCING ULUR,KERAPU,KERAPU SUNU,1.09,65580
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PANCING ULUR,KURISI,KURISI HIJAU,9.53,333585
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PANCING ULUR,LAYANG,LAYANG,6.37,108256
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PANCING ULUR,LEMURU,SIRO,9.86,197280
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PANCING ULUR,SELAR,SELAR JANTAN,3.27,81750
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PANCING ULUR,SELAR,SELAR KUNING,1.72,42925
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PANCING ULUR,TONGKOL,TONGKOL LISONG,4.90,73560
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PANCING ULUR,TUNA,TUNA SIRIP KUNING; MADIDIHANG,1.73,72534
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,KEMBUNG,KEMBUNG,12.54,526470
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,LAYANG,LAYANG,45.01,765136
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,LEMURU,SIRO,25.80,516020
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,SELAR,SELAR KUNING,11.69,292300
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,PUKAT CINCIN PELAGIS KECIL DENGAN SATU KAPAL,TONGKOL,TONGKOL KOMO,14.48,217245
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,TONDA,CAKALANG,CAKALANG,15.64,234645
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,TONDA,LAYARAN,LAYARAN,3.44,96348
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,TONDA,LEMADANG,LEMADANG,4.15,49752
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0005_0010,TONDA,TUNA,TUNA SIRIP KUNING; MADIDIHANG,9.92,416430
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0010_0020,PANCING ULUR,CAKALANG,CAKALANG,83.72,1255860
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0010_0020,PANCING ULUR,LAYANG,LAYANG,16.84,286280
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0010_0020,PANCING ULUR,TONGKOL,TONGKOL LISONG,32.56,488325
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0010_0020,PANCING ULUR,TUNA,TUNA SIRIP KUNING; MADIDIHANG,12.98,544992
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0010_0020,TONDA,CAKALANG,CAKALANG,21.70,325545
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0010_0020,TONDA,LAYARAN,LAYARAN,6.44,180376
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0010_0020,TONDA,LEMADANG,LEMADANG,16.02,192288
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,KM_0010_0020,TONDA,TUNA,TUNA SIRIP KUNING; MADIDIHANG,7.64,320712
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,BELOSO,ACANG-ACANG BOMBAY,26.13,783750
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,BULU AYAM,BULU AYAM,9.40,94040
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,KEPITING,KEPITING,4.86,121550
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,LEMURU,SIRO,21.05,421060
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,TENGGIRI,TENGGIRI,6.44,257400
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,PANCING ULUR,CAKALANG,CAKALANG,42.25,633675
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,PANCING ULUR,KAKAP,BADUR,1.79,62615
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,PANCING ULUR,KAKAP,KAKAP MAILAH,1.13,47250
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,PANCING ULUR,KAKAP,KAKAP MERAH UTARA,10.07,553740
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,PANCING ULUR,KAKAP,PINJALO,9.06,317170
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,PANCING ULUR,KEMBUNG,KEMBUNG,3.82,160440
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,PANCING ULUR,KERAPU,KERAPU BALONG,8.30,539695
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,PANCING ULUR,KERAPU,KERAPU BATU,1.97,88695
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,PANCING ULUR,KERAPU,KERAPU CABANG,2.93,175920
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,PANCING ULUR,KERAPU,KERAPU EKOR PUTIH,3.53,194315
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,PANCING ULUR,KERAPU,KERAPU SUNU,1.09,65100
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,PANCING ULUR,KURISI,KURISI HIJAU,8.24,288435
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,PANCING ULUR,LEMURU,SIRO,9.22,184460
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,PANCING ULUR,SELAR,SELAR JANTAN,3.42,85400
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,PANCING ULUR,SELAR,SELAR KUNING,1.74,43550
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,PANCING ULUR,TONGKOL,TONGKOL LISONG,20.42,306360
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,PANCING ULUR,TUNA,TUNA SIRIP KUNING; MADIDIHANG,1.77,74172
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,TONDA,BULU AYAM,BULU AYAM,10.18,101830
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,TONDA,CAKALANG,CAKALANG,4.18,62685
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,TONDA,TENGGIRI,TENGGIRI,14.31,572240
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,MT_0005,TONDA,TUNA,TUNA SIRIP KUNING; MADIDIHANG,19.22,807240
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,NTP,"PUKAT HELA DASAR UDANG, PUKAT UDANG",UDANG,UDANG GROGO,62.57,938610
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,NTP,PUKAT TARIK PANTAI,AYAM-AYAM,JENGGOT KUNING,1.78,21360
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,NTP,PUKAT TARIK PANTAI,BELOSO,ACANG-ACANG BOMBAY,5.40,161880
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,NTP,PUKAT TARIK PANTAI,BULU AYAM,BULU AYAM,2.30,23030
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,NTP,PUKAT TARIK PANTAI,KEPITING,KEPITING,4.72,117875
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,NTP,PUKAT TARIK PANTAI,LEMURU,SIRO,2.97,59320
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,NTP,PUKAT TARIK PANTAI,PARI,PARI BATIK,3.43,41148
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,NTP,PUKAT TARIK PANTAI,SEBELAH,SEBELAH,2.31,27720
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,NTP,PUKAT TARIK PANTAI,SOTONG,SOTONG,4.84,169225
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,NTP,PUKAT TARIK PANTAI,TERI,TERI INDIAN,3.02,54414
2023,ACEH,ACEH BARAT,NON PELABUHAN,,WPP-RI-572,NTP,PUKAT TARIK PANTAI,UDANG,UDANG GROGO,5.43,81465
2023,ACEH,ACEH BARAT,PELABUHAN,PP. UJONG BAROEH,WPP-RI-572,KM_0005,BUBU,KAKAP,KAKAP MAILAH,1.72,72240
2023,ACEH,ACEH BARAT,PELABUHAN,PP. UJONG BAROEH,WPP-RI-572,KM_0005,BUBU,KAKAP,KAKAP MERAH UTARA,1.03,56375
2023,ACEH,ACEH BARAT,PELABUHAN,PP. UJONG BAROEH,WPP-RI-572,KM_0005,BUBU,KAKAP,PINJALO,1.03,35875
