tahun,provinsi,kabupaten_kota,lembar_kerja,pelabuhan,wpp,jenis_kapal,jenis_api,kelompok,jenis_ikan,produksi,nilai_produksi_rp
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG BERLAPIS, JARING KLITIK",TENGGIRI,TENGGIRI,59.76,1864039
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG BERLAPIS, JARING KLITIK",TONGKOL,TONGKOL ABU-ABU,209.80,9740618
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG BERLAPIS, JARING KLITIK",TUNA,TUNA MATA BESAR,52.71,4480010
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",CAKALANG,CAKALANG,14.86,619130
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KAKAP,KAKAP MERAH,99.61,4083598
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KEMBUNG,KEMBUNG,872.23,20745047
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KUWE,KUWE TUTUL,56.36,2616831
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LAYANG,LAYANG BENGGOL,15.52,271618
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LAYUR,LAYUR,562.26,6977254
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",PEPEREK,PEPEREK BONDOLAN,4.79,71775
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",SELAR,SELAR HIJAU,288.65,5933428
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",TENGGIRI,TENGGIRI,158.33,4938313
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",TONGKOL,TONGKOL ABU-ABU,774.25,21419397
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",TUNA,TUNA MATA BESAR,121.74,10347475
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,CAKALANG,CAKALANG,7.85,327253
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,KAKAP,KAKAP MERAH,83.73,3453584
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,KEMBUNG,KEMBUNG,509.12,12108839
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,KUWE,KUWE TUTUL,32.85,1524961
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,LAYANG,LAYANG BENGGOL,8.20,143570
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,LAYUR,LAYUR,350.49,4327518
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,PEPEREK,PEPEREK BONDOLAN,5.03,75435
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,SELAR,SELAR HIJAU,166.09,3414187
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,TENGGIRI,TENGGIRI,105.73,3297781
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,TONGKOL,TONGKOL ABU-ABU,486.65,14914421
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,TUNA,TUNA MATA BESAR,83.78,7121555
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,CAKALANG,CAKALANG,5.05,210210
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,KAKAP,KAKAP MERAH,23.37,950865
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,KEMBUNG,KEMBUNG,280.02,6659948
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,KUWE,KUWE TUTUL,18.11,840968
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,LAYANG,LAYANG BENGGOL,5.27,92208
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,LAYUR,LAYUR,173.00,2154178
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,PEPEREK,PEPEREK BONDOLAN,0.78,11760
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,SELAR,SELAR HIJAU,93.47,1921369
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,TENGGIRI,TENGGIRI,46.35,1445625
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,TONGKOL,TONGKOL ABU-ABU,236.88,6064811
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005,PANCING ULUR,TUNA,TUNA MATA BESAR,34.80,2957915
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,CAKALANG,CAKALANG,1.76,73292
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,KAKAP,KAKAP MERAH,4.75,189880
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,KEMBUNG,KEMBUNG,92.41,2197784
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,KUWE,KUWE TUTUL,5.99,277970
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,LAYANG,LAYANG BENGGOL,1.84,32182
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,LAYUR,LAYUR,54.51,681375
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,SELAR,SELAR HIJAU,31.12,639764
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,TENGGIRI,TENGGIRI,13.75,428925
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,TONGKOL,TONGKOL ABU-ABU,74.15,1722060
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,PANCING ULUR,TUNA,TUNA MATA BESAR,10.01,850765
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",CAKALANG,CAKALANG,1.42,59250
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KAKAP,KAKAP MERAH,3.84,153600
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KEMBUNG,KEMBUNG,74.74,1777521
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KUWE,KUWE TUTUL,4.84,224624
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LAYANG,LAYANG BENGGOL,1.49,26040
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LAYUR,LAYUR,44.09,551088
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",SELAR,SELAR HIJAU,25.17,517395
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",TENGGIRI,TENGGIRI,11.12,346926
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",TONGKOL,TONGKOL ABU-ABU,59.97,1392743
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",TUNA,TUNA MATA BESAR,8.09,687990
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,CAKALANG,CAKALANG,7.29,303836
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,KAKAP,KAKAP MERAH,19.67,786960
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,KEMBUNG,KEMBUNG,383.01,9109391
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,KUWE,KUWE TUTUL,24.80,1151207
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,LAYANG,LAYANG BENGGOL,7.62,133350
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,LAYUR,LAYUR,225.93,2824112
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,SELAR,SELAR HIJAU,128.99,2651601
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,TENGGIRI,TENGGIRI,57.00,1777955
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,TONGKOL,TONGKOL ABU-ABU,307.34,7137618
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,TUNA,TUNA MATA BESAR,41.49,3526480
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,CAKALANG,CAKALANG,0.70,29000
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,KAKAP,KAKAP MERAH,1.88,75200
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,KEMBUNG,KEMBUNG,36.59,870304
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,KUWE,KUWE TUTUL,2.37,110037
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,LAYANG,LAYANG BENGGOL,0.73,12740
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,LAYUR,LAYUR,21.59,269812
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,SELAR,SELAR HIJAU,12.32,253312
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,TENGGIRI,TENGGIRI,5.45,169861
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,TONGKOL,TONGKOL ABU-ABU,29.36,681926
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING ULUR,TUNA,TUNA MATA BESAR,3.96,336940
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PANCING ULUR,CAKALANG,CAKALANG,0.29,12208
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PANCING ULUR,KAKAP,KAKAP MERAH,0.79,31640
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PANCING ULUR,KEMBUNG,KEMBUNG,15.40,366155
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PANCING ULUR,KUWE,KUWE TUTUL,0.99,46150
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PANCING ULUR,LAYANG,LAYANG BENGGOL,0.31,5355
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PANCING ULUR,LAYUR,LAYUR,9.08,113538
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PANCING ULUR,SELAR,SELAR HIJAU,5.18,106562
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PANCING ULUR,TENGGIRI,TENGGIRI,2.29,71487
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PANCING ULUR,TONGKOL,TONGKOL ABU-ABU,12.35,286909
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,NTP,PANCING ULUR,TUNA,TUNA MATA BESAR,1.67,141780
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,PTM,PANCING ULUR,CAKALANG,CAKALANG,0.11,4583
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,PTM,PANCING ULUR,KAKAP,KAKAP MERAH,0.30,11800
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,PTM,PANCING ULUR,KEMBUNG,KEMBUNG,5.78,137400
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,PTM,PANCING ULUR,KUWE,KUWE TUTUL,0.37,17364
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,PTM,PANCING ULUR,LAYANG,LAYANG BENGGOL,0.11,1995
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,PTM,PANCING ULUR,LAYUR,LAYUR,3.41,42600
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,PTM,PANCING ULUR,SELAR,SELAR HIJAU,1.95,40002
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,PTM,PANCING ULUR,TENGGIRI,TENGGIRI,0.86,26823
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,PTM,PANCING ULUR,TONGKOL,TONGKOL ABU-ABU,4.64,107666
2020,ACEH,ACEH BARAT,NON PELABUHAN,-,WPP-RI-572,PTM,PANCING ULUR,TUNA,TUNA MATA BESAR,0.62,53040
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,"JARING INSANG TETAP, JARING LIONG BUN",CAKALANG,CAKALANG,210.00,4830000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,"JARING INSANG TETAP, JARING LIONG BUN",KEMBUNG,KEMBUNG,150.00,3750000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,"JARING INSANG TETAP, JARING LIONG BUN",KUWE,KUWE,211.20,7392000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,KM_0005_0010,"JARING INSANG TETAP, JARING LIONG BUN",TONGKOL,TONGKOL,474.00,9480000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",BILIS,BILIS,316.60,3166000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",CUMI-CUMI,CUMI-CUMI,30.00,900000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KAKAP,KAKAP MERAH,50.60,2530000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KAPAS-KAPAS,KAPAS-KAPAS,161.20,4030000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KEMBUNG,KEMBUNG,265.00,6625000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KERAPU,KERAPU KARANG,27.00,1080000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KUWE,KUWE,34.00,1700000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",RAJUNGAN,RAJUNGAN,7.00,175000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",SELAR,SELAR HIJAU,415.00,8300000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",TONGKOL,TONGKOL ABU-ABU,504.80,15144000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",UDANG,UDANG WINDU,12.00,1200000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING BERJORAN,BILIS,BILIS,211.00,2110000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING BERJORAN,CUMI-CUMI,CUMI-CUMI,23.00,690000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING BERJORAN,KAKAP,KAKAP MERAH,35.24,1762000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING BERJORAN,KAPAS-KAPAS,KAPAS-KAPAS,38.00,950000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING BERJORAN,KEMBUNG,KEMBUNG,52.00,1300000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING BERJORAN,KERAPU,KERAPU KARANG,61.00,2440000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING BERJORAN,KUWE,KUWE,84.80,4240000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING BERJORAN,SELAR,SELAR HIJAU,80.00,1600000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING BERJORAN,TONGKOL,TONGKOL ABU-ABU,84.00,2520000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-572,MT_0005,PANCING BERJORAN,UDANG,UDANG WINDU,9.00,900000
2020,ACEH,ACEH BARAT DAYA,NON PELABUHAN,-,WPP-RI-573,MT_0005_0010,JARING INSANG KOMBINASI DENGAN TRAMMEL NET,UDANG,UDANG WINDU,825.60,115584000
2020,ACEH,ACEH BARAT DAYA,PELABUHAN,PP. UJUNG SERANGGA,WPP-RI-572,KM_0005,BAGAN BERPERAHU,BILIS,BILIS,165.00,3300000
2020,ACEH,ACEH BARAT DAYA,PELABUHAN,PP. UJUNG SERANGGA,WPP-RI-572,KM_0005,BAGAN BERPERAHU,CUMI-CUMI,CUMI-CUMI,15.00,450000
2020,ACEH,ACEH BARAT DAYA,PELABUHAN,PP. UJUNG SERANGGA,WPP-RI-572,KM_0005,BOUKE AMI,BILIS,BILIS,190.00,3800000
2020,ACEH,ACEH BARAT DAYA,PELABUHAN,PP. UJUNG SERANGGA,WPP-RI-572,KM_0005,BOUKE AMI,CUMI-CUMI,CUMI-CUMI,40.00,1200000
2020,ACEH,ACEH BARAT DAYA,PELABUHAN,PP. UJUNG SERANGGA,WPP-RI-572,KM_0005,BOUKE AMI,KUWE,KUWE,40.00,1400000
2020,ACEH,ACEH BARAT DAYA,PELABUHAN,PP. UJUNG SERANGGA,WPP-RI-572,KM_0005,BUBU,BILIS,BILIS,250.00,5000000
2020,ACEH,ACEH BARAT DAYA,PELABUHAN,PP. UJUNG SERANGGA,WPP-RI-572,KM_0005,BUBU,CUMI-CUMI,CUMI-CUMI,20.00,600000
2020,ACEH,ACEH BARAT DAYA,PELABUHAN,PP. UJUNG SERANGGA,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",ALU-ALU,ALU-ALU GIGI GERGAJI; BARAKUDA GIGI GERGAJI,14.52,435540
2020,ACEH,ACEH BARAT DAYA,PELABUHAN,PP. UJUNG SERANGGA,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",BILIS,BILIS,53.00,530000
2020,ACEH,ACEH BARAT DAYA,PELABUHAN,PP. UJUNG SERANGGA,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",CUMI-CUMI,CUMI-CUMI,4.00,120000
2020,ACEH,ACEH BARAT DAYA,PELABUHAN,PP. UJUNG SERANGGA,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",HIU,HIU TIKUS,4.00,140000
2020,ACEH,ACEH BARAT DAYA,PELABUHAN,PP. UJUNG SERANGGA,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KAKAP,KAKAP MERAH,1.30,65000
2020,ACEH,ACEH BARAT DAYA,PELABUHAN,PP. UJUNG SERANGGA,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KEMBUNG,KEMBUNG LELAKI,9.08,227075
2020,ACEH,ACEH BARAT DAYA,PELABUHAN,PP. UJUNG SERANGGA,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KERAPU,KERAPU KARANG,0.26,12950
2020,ACEH,ACEH BARAT DAYA,PELABUHAN,PP. UJUNG SERANGGA,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",KUWE,KUWE,122.50,4325000
2020,ACEH,ACEH BARAT DAYA,PELABUHAN,PP. UJUNG SERANGGA,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LAYANG,LAYANG BENGGOL,6.00,120000
2020,ACEH,ACEH BARAT DAYA,PELABUHAN,PP. UJUNG SERANGGA,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LAYUR,LAYUR,13.00,390000
2020,ACEH,ACEH BARAT DAYA,PELABUHAN,PP. UJUNG SERANGGA,WPP-RI-572,KM_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",SELAR,SELAR HIJAU,2.48,49620
