zona,tier,p,q,lat,lon,HE,FN_buruk
573-A,2,71,0.25,-8.5,114.5,-0.6487479800907998,0.20930232558139536
573-A,2,71,0.25,-8.5,115.5,-0.3505653219856353,0.18604651162790697
573-A,2,71,0.25,-9.0,114.5,-0.27943996556659134,0.20454545454545456
573-A,2,71,0.25,-9.0,115.0,-0.31877416910754874,0.18181818181818182
573-A,2,71,0.25,-9.0,115.5,-0.36941539764131526,0.17391304347826086
573-A,2,71,0.25,-9.0,117.0,-0.5930957732433526,0.1956521739130435
573-A,2,71,0.25,-9.0,117.5,-0.6006411735820381,0.2
573-A,2,71,0.25,-9.0,118.0,-0.6396802401639519,0.18181818181818182
573-A,2,71,0.25,-9.0,118.5,-0.4708237193976341,0.17391304347826086
573-A,2,71,0.25,-9.0,119.0,-0.36949508724059754,0.17391304347826086
573-A,2,72,0.25,-7.0,106.0,-0.7080384079832907,0.14634146341463414
573-A,2,72,0.25,-7.5,106.0,-0.667854513148167,0.17391304347826086
573-A,2,72,0.25,-7.5,106.5,-0.6268011125339223,0.1702127659574468
573-A,2,72,0.25,-7.5,107.0,-0.5248749774233952,0.1590909090909091
573-A,2,72,0.25,-7.5,107.5,-0.6239316093138436,0.15555555555555556
573-A,2,72,0.25,-8.0,107.5,-0.3391073793982078,0.15555555555555556
573-A,2,72,0.25,-8.0,108.0,-0.2513902801515442,0.13333333333333333
573-A,2,72,0.25,-8.0,108.5,-0.3460031861530599,0.13636363636363635
573-A,2,72,0.25,-8.0,109.0,-0.4646136696610008,0.16279069767441862
573-A,2,72,0.25,-8.0,109.5,-0.41931511077550954,0.16279069767441862
573-A,2,72,0.25,-8.5,109.5,-0.2910977640983625,0.11363636363636363
573-A,2,72,0.25,-8.5,110.0,-0.3202057872619797,0.11627906976744186
573-A,2,72,0.25,-8.5,110.5,-0.31369183677788715,0.11627906976744186
573-A,2,72,0.25,-8.5,111.0,-0.33032533437596756,0.1276595744680851
573-A,2,72,0.25,-8.5,111.5,-0.3884399684162805,0.11904761904761904
573-A,2,72,0.25,-8.5,112.0,-0.5161705394504934,0.20454545454545456
573-A,2,72,0.25,-8.5,112.5,-0.289731941678417,0.1590909090909091
573-A,2,72,0.25,-8.5,113.0,-0.3820102249813442,0.15217391304347827
573-A,2,72,0.25,-8.5,113.5,-0.3820151584822491,0.15217391304347827
573-A,2,72,0.25,-8.5,114.0,-0.40466041867995295,0.13333333333333333
573-A,2,72,0.25,-8.5,114.5,-0.5821886863752412,0.13953488372093023
573-A,2,72,0.25,-8.5,115.5,-0.3152976108568375,0.13953488372093023
573-A,2,72,0.25,-9.0,114.5,-0.2304574337153733,0.13636363636363635
573-A,2,72,0.25,-9.0,115.0,-0.2815967238684296,0.11363636363636363
573-A,2,72,0.25,-9.0,115.5,-0.32814372698781735,0.10869565217391304
573-A,2,72,0.25,-9.0,117.0,-0.5803738232072795,0.15217391304347827
573-A,2,72,0.25,-9.0,117.5,-0.5902945386648955,0.125
573-A,2,72,0.25,-9.0,118.0,-0.635841659815046,0.13636363636363635
573-A,2,72,0.25,-9.0,118.5,-0.4557116577081768,0.13043478260869565
573-A,2,72,0.25,-9.0,119.0,-0.3440837539248891,0.15217391304347827
573-A,2,73,0.25,-7.0,106.0,-0.581679248631455,0.17073170731707318
573-A,2,73,0.25,-7.5,106.0,-0.5672543341009313,0.21739130434782608
573-A,2,73,0.25,-7.5,106.5,-0.5207381257269066,0.19148936170212766
573-A,2,73,0.25,-7.5,107.0,-0.41139755846970627,0.18181818181818182
573-A,2,73,0.25,-7.5,107.5,-0.4752184669218973,0.17777777777777778
573-A,2,73,0.25,-8.0,107.5,-0.23174274617446344,0.2
573-A,2,73,0.25,-8.0,108.0,-0.15382407959216193,0.15555555555555556
573-A,2,73,0.25,-8.0,108.5,-0.24363347605373953,0.1590909090909091
573-A,2,73,0.25,-8.0,109.0,-0.33207712511688836,0.18604651162790697
573-A,2,73,0.25,-8.0,109.5,-0.29457826178319957,0.18604651162790697
573-A,2,73,0.25,-8.5,109.5,-0.20638159100464648,0.1590909090909091
573-A,2,73,0.25,-8.5,110.0,-0.24018413778550096,0.16279069767441862
573-A,2,73,0.25,-8.5,110.5,-0.23255500174608756,0.16279069767441862
573-A,2,73,0.25,-8.5,111.0,-0.2382835638531844,0.1702127659574468
573-A,2,73,0.25,-8.5,111.5,-0.2720312955029225,0.14285714285714285
573-A,2,73,0.25,-8.5,112.0,-0.3873443684868485,0.22727272727272727
573-A,2,73,0.25,-8.5,112.5,-0.1908301958104981,0.20454545454545456
573-A,2,73,0.25,-8.5,113.0,-0.26711017258625347,0.17391304347826086
573-A,2,73,0.25,-8.5,113.5,-0.2670968969508616,0.1956521739130435
573-A,2,73,0.25,-8.5,114.0,-0.2941019591109324,0.17777777777777778
573-A,2,73,0.25,-8.5,114.5,-0.47804022523939893,0.20930232558139536
573-A,2,73,0.25,-8.5,115.5,-0.2366199754246916,0.18604651162790697
573-A,2,73,0.25,-9.0,114.5,-0.12887572778701673,0.18181818181818182
573-A,2,73,0.25,-9.0,115.0,-0.1826795940902055,0.1590909090909091
573-A,2,73,0.25,-9.0,115.5,-0.23827259167175785,0.15217391304347827
573-A,2,73,0.25,-9.0,117.0,-0.47726036942246597,0.1956521739130435
573-A,2,73,0.25,-9.0,117.5,-0.48378336989273807,0.175
573-A,2,73,0.25,-9.0,118.0,-0.5337970692026865,0.18181818181818182
573-A,2,73,0.25,-9.0,118.5,-0.3600006271378211,0.17391304347826086
573-A,2,73,0.25,-9.0,119.0,-0.27873707560933747,0.1956521739130435
573-A,2,74,0.25,-7.0,106.0,-0.3744829563294334,0.12195121951219512
573-A,2,74,0.25,-7.5,106.0,-0.337504795908097,0.17391304347826086
573-A,2,74,0.25,-7.5,106.5,-0.2606289869714873,0.14893617021276595
573-A,2,74,0.25,-7.5,107.0,-0.14859995440265994,0.09090909090909091
573-A,2,74,0.25,-7.5,107.5,-0.18863022800600993,0.1111111111111111
573-A,2,74,0.25,-8.0,107.5,-0.012936938051753666,0.1111111111111111
573-A,2,74,0.25,-8.0,108.0,0.05530555464720299,0.08888888888888889
573-A,2,74,0.25,-8.0,108.5,-0.014964967034599708,0.09090909090909091
573-A,2,74,0.25,-8.0,109.0,-0.08701906542296922,0.09302325581395349
573-A,2,74,0.25,-8.0,109.5,-0.06481115860337372,0.09302325581395349
573-A,2,74,0.25,-8.5,109.5,0.027361226403906813,0.11363636363636363
573-A,2,74,0.25,-8.5,110.0,0.0006252556383729013,0.11627906976744186
573-A,2,74,0.25,-8.5,110.5,0.010582346529519393,0.11627906976744186
573-A,2,74,0.25,-8.5,111.0,-0.013861818418780647,0.10638297872340426
573-A,2,74,0.25,-8.5,111.5,-0.023525667776500114,0.09523809523809523
573-A,2,74,0.25,-8.5,112.0,-0.1394351893362522,0.13636363636363635
573-A,2,74,0.25,-8.5,112.5,0.039028361268189316,0.13636363636363635
573-A,2,74,0.25,-8.5,113.0,-0.039680548719495556,0.13043478260869565
573-A,2,74,0.25,-8.5,113.5,-0.036164713717158126,0.15217391304347827
573-A,2,74,0.25,-8.5,114.0,-0.08644686805808277,0.13333333333333333
573-A,2,74,0.25,-8.5,114.5,-0.26479571584972583,0.16279069767441862
573-A,2,74,0.25,-8.5,115.5,-0.045234056647676324,0.11627906976744186
573-A,2,74,0.25,-9.0,114.5,0.07057588363222067,0.13636363636363635
573-A,2,74,0.25,-9.0,115.0,0.02160222804938694,0.11363636363636363
573-A,2,74,0.25,-9.0,115.5,-0.0011383530834288003,0.10869565217391304
573-A,2,74,0.25,-9.0,117.0,-0.23576124004984655,0.13043478260869565
573-A,2,74,0.25,-9.0,117.5,-0.2830941694041289,0.125
573-A,2,74,0.25,-9.0,118.0,-0.3067595572048831,0.11363636363636363
573-A,2,74,0.25,-9.0,118.5,-0.15265579801981222,0.10869565217391304
573-A,2,74,0.25,-9.0,119.0,-0.07822049961911581,0.13043478260869565
573-A,2,75,0.25,-7.0,106.0,-0.2910324491829688,0.14634146341463414
573-A,2,75,0.25,-7.5,106.0,-0.28884269345766267,0.1956521739130435
573-A,2,75,0.25,-7.5,106.5,-0.1676319592110056,0.14893617021276595
573-A,2,75,0.25,-7.5,107.0,-0.11760560669629538,0.13636363636363635
573-A,2,75,0.25,-7.5,107.5,-0.11898761671593694,0.13333333333333333
573-A,2,75,0.25,-8.0,107.5,0.021970295665281858,0.15555555555555556
573-A,2,75,0.25,-8.0,108.0,0.10337691424208806,0.1111111111111111
573-A,2,75,0.25,-8.0,108.5,0.018149718355563893,0.13636363636363635
573-A,2,75,0.25,-8.0,109.0,-0.03779095288454015,0.13953488372093023
573-A,2,75,0.25,-8.0,109.5,-0.00750639452137869,0.13953488372093023
573-A,2,75,0.25,-8.5,109.5,0.0629588503541435,0.1590909090909091
573-A,2,75,0.25,-8.5,110.0,0.06435964704319219,0.13953488372093023
573-A,2,75,0.25,-8.5,110.5,0.07318750859815637,0.16279069767441862
573-A,2,75,0.25,-8.5,111.0,0.058142482446280064,0.14893617021276595
573-A,2,75,0.25,-8.5,111.5,0.06973637201538363,0.14285714285714285
573-A,2,75,0.25,-8.5,112.0,-0.02977678226102265,0.1590909090909091
573-A,2,75,0.25,-8.5,112.5,0.11977148173452934,0.1590909090909091
573-A,2,75,0.25,-8.5,113.0,0.05079465887620471,0.15217391304347827
573-A,2,75,0.25,-8.5,113.5,0.06807997843563174,0.17391304347826086
573-A,2,75,0.25,-8.5,114.0,0.010454448474504052,0.15555555555555556
573-A,2,75,0.25,-8.5,114.5,-0.1454563185350144,0.18604651162790697
573-A,2,75,0.25,-8.5,115.5,0.054616098970589055,0.11627906976744186
573-A,2,75,0.25,-9.0,114.5,0.14569415394582053,0.1590909090909091
573-A,2,75,0.25,-9.0,115.0,0.10774198714390226,0.11363636363636363
573-A,2,75,0.25,-9.0,115.5,0.10728269880295938,0.15217391304347827
573-A,2,75,0.25,-9.0,117.0,-0.1665793335839305,0.17391304347826086
573-A,2,75,0.25,-9.0,117.5,-0.20423801502206884,0.175
573-A,2,75,0.25,-9.0,118.0,-0.22054597443670354,0.1590909090909091
573-A,2,75,0.25,-9.0,118.5,-0.0950113799383836,0.15217391304347827
573-A,2,75,0.25,-9.0,119.0,0.0006246622304992844,0.13043478260869565
573-A,2,76,0.25,-7.0,106.0,-0.14217506450247752,0.12195121951219512
573-A,2,76,0.25,-7.5,106.0,-0.14351021878421966,0.17391304347826086
573-A,2,76,0.25,-7.5,106.5,-0.03399572373444881,0.1276595744680851
573-A,2,76,0.25,-7.5,107.0,0.03511291263371985,0.11363636363636363
573-A,2,76,0.25,-7.5,107.5,-0.0029074764045460277,0.1111111111111111
573-A,2,76,0.25,-8.0,107.5,0.13240393620402102,0.1111111111111111
573-A,2,76,0.25,-8.0,108.0,0.2213396741542366,0.08888888888888889
573-A,2,76,0.25,-8.0,108.5,0.16195133301887632,0.11363636363636363
573-A,2,76,0.25,-8.0,109.0,0.10247050702861793,0.11627906976744186
573-A,2,76,0.25,-8.0,109.5,0.12655571796831644,0.11627906976744186
573-A,2,76,0.25,-8.5,109.5,0.1766324561498076,0.11363636363636363
573-A,2,76,0.25,-8.5,110.0,0.1917632990571665,0.09302325581395349
573-A,2,76,0.25,-8.5,110.5,0.21013630062330013,0.11627906976744186
573-A,2,76,0.25,-8.5,111.0,0.192001042633954,0.10638297872340426
573-A,2,76,0.25,-8.5,111.5,0.206828328074384,0.11904761904761904
573-A,2,76,0.25,-8.5,112.0,0.10842075757789993,0.13636363636363635
573-A,2,76,0.25,-8.5,112.5,0.23543486793330548,0.11363636363636363
573-A,2,76,0.25,-8.5,113.0,0.15471793976152304,0.13043478260869565
573-A,2,76,0.25,-8.5,113.5,0.16672744858642397,0.15217391304347827
573-A,2,76,0.25,-8.5,114.0,0.1082625283951858,0.1111111111111111
573-A,2,76,0.25,-8.5,114.5,-0.03320536448266331,0.13953488372093023
573-A,2,76,0.25,-8.5,115.5,0.16333383350608888,0.09302325581395349
573-A,2,76,0.25,-9.0,114.5,0.23707628600651276,0.13636363636363635
573-A,2,76,0.25,-9.0,115.0,0.2063650671570636,0.09090909090909091
573-A,2,76,0.25,-9.0,115.5,0.24298458055440897,0.10869565217391304
573-A,2,76,0.25,-9.0,117.0,-0.028023693477099876,0.13043478260869565
573-A,2,76,0.25,-9.0,117.5,-0.07289161520669896,0.125
573-A,2,76,0.25,-9.0,118.0,-0.08830096763764961,0.11363636363636363
573-A,2,76,0.25,-9.0,118.5,0.030047740866652295,0.10869565217391304
573-A,2,76,0.25,-9.0,119.0,0.10968478535535986,0.08695652173913043
573-A,2,77,0.25,-7.0,106.0,-0.047834218393785655,0.12195121951219512
573-A,2,77,0.25,-7.5,106.0,-0.06491105529653707,0.17391304347826086
573-A,2,77,0.25,-7.5,106.5,0.03401040871230354,0.1276595744680851
573-A,2,77,0.25,-7.5,107.0,0.08967871640527159,0.11363636363636363
573-A,2,77,0.25,-7.5,107.5,0.04724478129363907,0.13333333333333333
573-A,2,77,0.25,-8.0,107.5,0.17198252950887427,0.1111111111111111
573-A,2,77,0.25,-8.0,108.0,0.24829038752995625,0.08888888888888889
573-A,2,77,0.25,-8.0,108.5,0.2043735662836882,0.11363636363636363
573-A,2,77,0.25,-8.0,109.0,0.15634436160110576,0.11627906976744186
573-A,2,77,0.25,-8.0,109.5,0.18273975702743073,0.11627906976744186
573-A,2,77,0.25,-8.5,109.5,0.20524153990448357,0.11363636363636363
573-A,2,77,0.25,-8.5,110.0,0.21924588959548574,0.09302325581395349
573-A,2,77,0.25,-8.5,110.5,0.23543604558874864,0.11627906976744186
573-A,2,77,0.25,-8.5,111.0,0.2257719564048678,0.10638297872340426
573-A,2,77,0.25,-8.5,111.5,0.2637180522572453,0.11904761904761904
573-A,2,77,0.25,-8.5,112.0,0.18652575650077907,0.13636363636363635
573-A,2,77,0.25,-8.5,112.5,0.28406041487985356,0.11363636363636363
573-A,2,77,0.25,-8.5,113.0,0.2196021148563897,0.13043478260869565
573-A,2,77,0.25,-8.5,113.5,0.22886136965449444,0.15217391304347827
573-A,2,77,0.25,-8.5,114.0,0.17458803448838478,0.1111111111111111
573-A,2,77,0.25,-8.5,114.5,0.05635403818037865,0.16279069767441862
573-A,2,77,0.25,-8.5,115.5,0.22078777900477597,0.11627906976744186
573-A,2,77,0.25,-9.0,114.5,0.279863451117353,0.13636363636363635
573-A,2,77,0.25,-9.0,115.0,0.2605509698595627,0.09090909090909091
573-A,2,77,0.25,-9.0,115.5,0.30630193116503523,0.10869565217391304
573-A,2,77,0.25,-9.0,117.0,0.038692669592501616,0.13043478260869565
573-A,2,77,0.25,-9.0,117.5,0.006867560053404609,0.125
573-A,2,77,0.25,-9.0,118.0,-0.004748227120663584,0.11363636363636363
573-A,2,77,0.25,-9.0,118.5,0.09331810782066985,0.10869565217391304
573-A,2,77,0.25,-9.0,119.0,0.15083379496446003,0.10869565217391304
573-A,2,78,0.25,-7.0,106.0,0.0100687002580101,0.0975609756097561
573-A,2,78,0.25,-7.5,106.0,-0.004477694392249987,0.15217391304347827
573-A,2,78,0.25,-7.5,106.5,0.1092158515524958,0.10638297872340426
573-A,2,78,0.25,-7.5,107.0,0.20111757895890037,0.09090909090909091
573-A,2,78,0.25,-7.5,107.5,0.11650001410981226,0.08888888888888889
573-A,2,78,0.25,-8.0,107.5,0.22631556004286046,0.08888888888888889
573-A,2,78,0.25,-8.0,108.0,0.3123083422147982,0.06666666666666667
573-A,2,78,0.25,-8.0,108.5,0.2833075997389962,0.09090909090909091
573-A,2,78,0.25,-8.0,109.0,0.22152892272426716,0.09302325581395349
573-A,2,78,0.25,-8.0,109.5,0.2461092137298051,0.09302325581395349
573-A,2,78,0.25,-8.5,109.5,0.2712465906273245,0.09090909090909091
573-A,2,78,0.25,-8.5,110.0,0.28250938534765524,0.06976744186046512
573-A,2,78,0.25,-8.5,110.5,0.3009149761368085,0.09302325581395349
573-A,2,78,0.25,-8.5,111.0,0.2799986967075575,0.0851063829787234
573-A,2,78,0.25,-8.5,111.5,0.3036397834773915,0.09523809523809523
573-A,2,78,0.25,-8.5,112.0,0.22395384099697313,0.09090909090909091
573-A,2,78,0.25,-8.5,112.5,0.3096139029814948,0.06818181818181818
573-A,2,78,0.25,-8.5,113.0,0.2198664719051172,0.08695652173913043
573-A,2,78,0.25,-8.5,113.5,0.22431144655683632,0.13043478260869565
573-A,2,78,0.25,-8.5,114.0,0.19224089785263365,0.06666666666666667
573-A,2,78,0.25,-8.5,114.5,0.11143956195492899,0.11627906976744186
573-A,2,78,0.25,-8.5,115.5,0.24079584169739732,0.09302325581395349
573-A,2,78,0.25,-9.0,114.5,0.3241195817323965,0.11363636363636363
573-A,2,78,0.25,-9.0,115.0,0.3093100731221693,0.06818181818181818
573-A,2,78,0.25,-9.0,115.5,0.3630319836156446,0.08695652173913043
573-A,2,78,0.25,-9.0,117.0,0.10677650653093962,0.08695652173913043
573-A,2,78,0.25,-9.0,117.5,0.08351145707739005,0.1
573-A,2,78,0.25,-9.0,118.0,0.07550641662969049,0.09090909090909091
573-A,2,78,0.25,-9.0,118.5,0.17427964075455138,0.08695652173913043
573-A,2,78,0.25,-9.0,119.0,0.21077124266590597,0.10869565217391304
573-A,2,79,0.25,-7.0,106.0,0.14474833795202935,0.07317073170731707
573-A,2,79,0.25,-7.5,106.0,0.14953395502932776,0.08695652173913043
573-A,2,79,0.25,-7.5,106.5,0.2700890497057131,0.06382978723404255
573-A,2,79,0.25,-7.5,107.0,0.325893663450179,0.06818181818181818
573-A,2,79,0.25,-7.5,107.5,0.2472517934426146,0.044444444444444446
573-A,2,79,0.25,-8.0,107.5,0.36466134752271684,0.06666666666666667
573-A,2,79,0.25,-8.0,108.0,0.4399511758570087,0.044444444444444446
573-A,2,79,0.25,-8.0,108.5,0.38484467679049394,0.06818181818181818
573-A,2,79,0.25,-8.0,109.0,0.3433854153662268,0.06976744186046512
573-A,2,79,0.25,-8.0,109.5,0.371126243977835,0.06976744186046512
573-A,2,79,0.25,-8.5,109.5,0.36217779406850015,0.06818181818181818
573-A,2,79,0.25,-8.5,110.0,0.3943461258900123,0.046511627906976744
573-A,2,79,0.25,-8.5,110.5,0.4109998201001088,0.06976744186046512
573-A,2,79,0.25,-8.5,111.0,0.40618412263981885,0.06382978723404255
573-A,2,79,0.25,-8.5,111.5,0.4452553867954835,0.07142857142857142
573-A,2,79,0.25,-8.5,112.0,0.37705058476443487,0.06818181818181818
573-A,2,79,0.25,-8.5,112.5,0.45718480615196777,0.045454545454545456
573-A,2,79,0.25,-8.5,113.0,0.40564279249956336,0.06521739130434782
573-A,2,79,0.25,-8.5,113.5,0.4129037372952572,0.10869565217391304
573-A,2,79,0.25,-8.5,114.0,0.38955370925839927,0.044444444444444446
573-A,2,79,0.25,-8.5,114.5,0.27889946280510036,0.06976744186046512
573-A,2,79,0.25,-8.5,115.5,0.3874905180383731,0.046511627906976744
573-A,2,79,0.25,-9.0,114.5,0.45073987084951095,0.09090909090909091
573-A,2,79,0.25,-9.0,115.0,0.44274070530224885,0.045454545454545456
573-A,2,79,0.25,-9.0,115.5,0.493982940278231,0.06521739130434782
573-A,2,79,0.25,-9.0,117.0,0.24422984562849148,0.06521739130434782
573-A,2,79,0.25,-9.0,117.5,0.2268825576772231,0.075
573-A,2,79,0.25,-9.0,118.0,0.22630348654919863,0.06818181818181818
573-A,2,79,0.25,-9.0,118.5,0.3055807426879651,0.06521739130434782
573-A,2,79,0.25,-9.0,119.0,0.3320399464118504,0.06521739130434782
573-A,2,80,0.25,-7.0,106.0,0.21227884864783686,0.0975609756097561
573-A,2,80,0.25,-7.5,106.0,0.20922570016474462,0.08695652173913043
573-A,2,80,0.25,-7.5,106.5,0.35195853549652845,0.0851063829787234
573-A,2,80,0.25,-7.5,107.0,0.42570520431457437,0.06818181818181818
573-A,2,80,0.25,-7.5,107.5,0.3594247985503667,0.06666666666666667
573-A,2,80,0.25,-8.0,107.5,0.45675055052296154,0.06666666666666667
573-A,2,80,0.25,-8.0,108.0,0.5097858504750611,0.06666666666666667
573-A,2,80,0.25,-8.0,108.5,0.4784885607573316,0.09090909090909091
573-A,2,80,0.25,-8.0,109.0,0.43142818712159725,0.06976744186046512
573-A,2,80,0.25,-8.0,109.5,0.47136570658402865,0.06976744186046512
573-A,2,80,0.25,-8.5,109.5,0.4032176123071616,0.06818181818181818
573-A,2,80,0.25,-8.5,110.0,0.4495464291389969,0.046511627906976744
573-A,2,80,0.25,-8.5,110.5,0.4689679301988421,0.06976744186046512
573-A,2,80,0.25,-8.5,111.0,0.4843367056025283,0.06382978723404255
573-A,2,80,0.25,-8.5,111.5,0.526719316206471,0.07142857142857142
573-A,2,80,0.25,-8.5,112.0,0.4642874074985922,0.09090909090909091
573-A,2,80,0.25,-8.5,112.5,0.5371204081929324,0.045454545454545456
573-A,2,80,0.25,-8.5,113.0,0.48077497102392697,0.043478260869565216
573-A,2,80,0.25,-8.5,113.5,0.4784792363676724,0.08695652173913043
573-A,2,80,0.25,-8.5,114.0,0.4651547145421002,0.044444444444444446
573-A,2,80,0.25,-8.5,114.5,0.33318959376302293,0.06976744186046512
573-A,2,80,0.25,-8.5,115.5,0.427587546943057,0.06976744186046512
573-A,2,80,0.25,-9.0,114.5,0.4934003684072219,0.06818181818181818
573-A,2,80,0.25,-9.0,115.0,0.48771820746724925,0.045454545454545456
573-A,2,80,0.25,-9.0,115.5,0.5403347239458376,0.06521739130434782
573-A,2,80,0.25,-9.0,117.0,0.30996379967318877,0.06521739130434782
573-A,2,80,0.25,-9.0,117.5,0.3012804059567742,0.075
573-A,2,80,0.25,-9.0,118.0,0.3004880839140184,0.06818181818181818
573-A,2,80,0.25,-9.0,118.5,0.3707305633004174,0.06521739130434782
573-A,2,80,0.25,-9.0,119.0,0.3933226312789775,0.06521739130434782
573-A,2,81,0.25,-7.0,106.0,0.2594194094439819,0.04878048780487805
573-A,2,81,0.25,-7.5,106.0,0.25668986612321865,0.08695652173913043
573-A,2,81,0.25,-7.5,106.5,0.4159285017798193,0.06382978723404255
573-A,2,81,0.25,-7.5,107.0,0.44921966370481337,0.045454545454545456
573-A,2,81,0.25,-7.5,107.5,0.37453768987317426,0.022222222222222223
573-A,2,81,0.25,-8.0,107.5,0.47876514113918167,0.06666666666666667
573-A,2,81,0.25,-8.0,108.0,0.5255122163798458,0.022222222222222223
573-A,2,81,0.25,-8.0,108.5,0.49656889302557683,0.045454545454545456
573-A,2,81,0.25,-8.0,109.0,0.4438262292731686,0.046511627906976744
573-A,2,81,0.25,-8.0,109.5,0.49604397922040333,0.046511627906976744
573-A,2,81,0.25,-8.5,109.5,0.4174824006295884,0.06818181818181818
573-A,2,81,0.25,-8.5,110.0,0.4713776205375635,0.046511627906976744
573-A,2,81,0.25,-8.5,110.5,0.49290718223858954,0.06976744186046512
573-A,2,81,0.25,-8.5,111.0,0.5041187299415147,0.06382978723404255
573-A,2,81,0.25,-8.5,111.5,0.5575517213427283,0.047619047619047616
573-A,2,81,0.25,-8.5,112.0,0.47642186214680626,0.06818181818181818
573-A,2,81,0.25,-8.5,112.5,0.5629660856798129,0.045454545454545456
573-A,2,81,0.25,-8.5,113.0,0.49686740866583046,0.043478260869565216
573-A,2,81,0.25,-8.5,113.5,0.4935037341240267,0.10869565217391304
573-A,2,81,0.25,-8.5,114.0,0.46918573275267006,0.044444444444444446
573-A,2,81,0.25,-8.5,114.5,0.3683857258987976,0.06976744186046512
573-A,2,81,0.25,-8.5,115.5,0.4379411229823389,0.046511627906976744
573-A,2,81,0.25,-9.0,114.5,0.5072146939403127,0.09090909090909091
573-A,2,81,0.25,-9.0,115.0,0.5032355567398292,0.045454545454545456
573-A,2,81,0.25,-9.0,115.5,0.5759443622851164,0.06521739130434782
573-A,2,81,0.25,-9.0,117.0,0.33529133399579536,0.06521739130434782
573-A,2,81,0.25,-9.0,117.5,0.3090171955018629,0.075
573-A,2,81,0.25,-9.0,118.0,0.32587862631151476,0.06818181818181818
573-A,2,81,0.25,-9.0,118.5,0.37729395256224996,0.06521739130434782
573-A,2,81,0.25,-9.0,119.0,0.4098325278100733,0.06521739130434782
573-A,2,82,0.25,-7.0,106.0,0.2579962595388585,0.04878048780487805
573-A,2,82,0.25,-7.5,106.0,0.2773037574946704,0.06521739130434782
573-A,2,82,0.25,-7.5,106.5,0.45030016094735725,0.0425531914893617
573-A,2,82,0.25,-7.5,107.0,0.4870861819333864,0.06818181818181818
573-A,2,82,0.25,-7.5,107.5,0.40357824831387745,0.022222222222222223
573-A,2,82,0.25,-8.0,107.5,0.5343405395828118,0.06666666666666667
573-A,2,82,0.25,-8.0,108.0,0.5651374530427999,0.044444444444444446
573-A,2,82,0.25,-8.0,108.5,0.5688313490547723,0.06818181818181818
573-A,2,82,0.25,-8.0,109.0,0.4983573178088657,0.06976744186046512
573-A,2,82,0.25,-8.0,109.5,0.5460332415046965,0.06976744186046512
573-A,2,82,0.25,-8.5,109.5,0.47987796332431354,0.06818181818181818
573-A,2,82,0.25,-8.5,110.0,0.5270800822211166,0.046511627906976744
573-A,2,82,0.25,-8.5,110.5,0.5436468882610029,0.06976744186046512
573-A,2,82,0.25,-8.5,111.0,0.5490354006809703,0.06382978723404255
573-A,2,82,0.25,-8.5,111.5,0.5974967200367478,0.07142857142857142
573-A,2,82,0.25,-8.5,112.0,0.5152281625146908,0.09090909090909091
573-A,2,82,0.25,-8.5,112.5,0.6013693651785844,0.045454545454545456
573-A,2,82,0.25,-8.5,113.0,0.5334010764809551,0.043478260869565216
573-A,2,82,0.25,-8.5,113.5,0.5218450219607719,0.08695652173913043
573-A,2,82,0.25,-8.5,114.0,0.4798503997289122,0.044444444444444446
573-A,2,82,0.25,-8.5,114.5,0.39943347308578114,0.046511627906976744
573-A,2,82,0.25,-8.5,115.5,0.4603783657074183,0.023255813953488372
573-A,2,82,0.25,-9.0,114.5,0.5364503214267935,0.06818181818181818
573-A,2,82,0.25,-9.0,115.0,0.5403463865859477,0.045454545454545456
573-A,2,82,0.25,-9.0,115.5,0.6094493216958913,0.06521739130434782
573-A,2,82,0.25,-9.0,117.0,0.3806358929801834,0.06521739130434782
573-A,2,82,0.25,-9.0,117.5,0.3448561960820684,0.075
573-A,2,82,0.25,-9.0,118.0,0.37642315993654696,0.06818181818181818
573-A,2,82,0.25,-9.0,118.5,0.4173602201253753,0.06521739130434782
573-A,2,82,0.25,-9.0,119.0,0.441852615373454,0.06521739130434782
573-A,2,83,0.25,-7.0,106.0,0.288309864442412,0.04878048780487805
573-A,2,83,0.25,-7.5,106.0,0.31644517832453867,0.08695652173913043
573-A,2,83,0.25,-7.5,106.5,0.4798764405963276,0.06382978723404255
573-A,2,83,0.25,-7.5,107.0,0.5107649693994474,0.06818181818181818
573-A,2,83,0.25,-7.5,107.5,0.39414006682064906,0.044444444444444446
573-A,2,83,0.25,-8.0,107.5,0.5308960798265325,0.06666666666666667
573-A,2,83,0.25,-8.0,108.0,0.5576196294944273,0.044444444444444446
573-A,2,83,0.25,-8.0,108.5,0.5573532081253212,0.06818181818181818
573-A,2,83,0.25,-8.0,109.0,0.48678081811130625,0.06976744186046512
573-A,2,83,0.25,-8.0,109.5,0.5416850439399641,0.06976744186046512
573-A,2,83,0.25,-8.5,109.5,0.49110665811403753,0.045454545454545456
573-A,2,83,0.25,-8.5,110.0,0.5469612575975074,0.046511627906976744
573-A,2,83,0.25,-8.5,110.5,0.5579390086457771,0.046511627906976744
573-A,2,83,0.25,-8.5,111.0,0.5791512307968003,0.0425531914893617
573-A,2,83,0.25,-8.5,111.5,0.6250731799581486,0.047619047619047616
573-A,2,83,0.25,-8.5,112.0,0.5488567961346742,0.09090909090909091
573-A,2,83,0.25,-8.5,112.5,0.6296790277797968,0.045454545454545456
