zona,tier,lat,lon,skenario,subsidi,premi_dibayar,rata_tanpa,rata_dengan,sd_tanpa,sd_dengan,p90_tanpa,p90_dengan,maks_tanpa,maks_dengan,rasio_tutup,tutup_tahun_buruk,hari_hilang_timur,hari_dibayar_timur
573-A,1,-9.0,117.0,Lama A 20%,0.8,1207154.3994999996,11690875.0,8937779.3995,2617576.248837512,1172625.252881607,14842800.0,10342854.3995,16709000.0,11623154.399500001,0.33874709976798145,0.37662337662337664,25.76,7.24
573-A,1,-9.0,117.5,Lama A 20%,0.8,1207154.3994999996,11736083.333333334,8982987.732833333,2588161.676232542,1144088.156631703,15081500.0,10711754.3995,16492000.0,11406154.399500001,0.337442218798151,0.3815789473684211,27.04,7.24
573-A,1,-9.0,118.0,Lama A 20%,0.8,1207154.3994999996,11528125.0,8775029.3995,2550226.713067581,1166498.4135921677,14495600.0,10060754.3995,16275000.0,11840154.3995,0.34352941176470586,0.38666666666666666,26.64,7.24
573-A,1,-9.0,118.5,Lama A 20%,0.8,1207154.3994999996,11410583.333333334,8657487.732833333,2709510.6716361432,1340226.2841601127,14473900.0,10039054.3995,15841000.0,12274154.3995,0.3470681458003169,0.4657534246575342,25.6,7.24
573-A,1,-9.0,119.0,Lama A 20%,0.8,1207154.3994999996,11510041.666666666,8756946.066166667,3034951.8222544813,1921803.884922041,14907900.0,11124054.3995,17360000.0,13576154.3995,0.3440691280439906,0.425,25.24,7.24
573-A,1,-7.0,106.0,Final 12%+RI,0.0,5091862.955475361,11012750.0,12144362.95547536,2286012.9759226996,1631426.4230767637,13258700.0,13923762.95547536,15841000.0,15941862.95547536,0.35960591133004927,0.3150684931506849,28.4,7.24
573-A,1,-7.5,106.0,Final 12%+RI,0.0,5091862.955475361,11202625.0,12334237.95547536,2219268.148316114,1678208.2270269294,13974800.0,14075662.95547536,15624000.0,15724862.95547536,0.35351089588377727,0.3194444444444444,29.0,7.24
573-A,1,-7.5,106.5,Final 12%+RI,0.0,5091862.955475361,11256875.0,12388487.95547536,2403081.4513779017,1577595.3857332864,14278600.0,13988862.95547536,15841000.0,15941862.95547536,0.35180722891566263,0.3150684931506849,27.88,7.24
573-A,1,-7.5,107.0,Final 12%+RI,0.0,5091862.955475361,11401541.666666666,12533154.622142026,2229545.9662405956,1012736.8635090485,14039900.0,13489762.95547536,14973000.0,15073862.95547536,0.34734337827121337,0.3333333333333333,27.64,7.24
573-A,1,-7.5,107.5,Final 12%+RI,0.0,5091862.955475361,11528125.0,12659737.95547536,2565434.7595358533,1183919.5519268962,14256900.0,14357762.95547536,15841000.0,14856862.95547536,0.34352941176470586,0.3835616438356164,27.28,7.24
573-A,1,-8.0,107.5,Final 12%+RI,0.0,5091862.955475361,11392500.0,12524112.95547536,2094139.2130128935,1299245.2742298874,13454000.0,14162462.95547536,15190000.0,15290862.95547536,0.3476190476190476,0.38571428571428573,27.56,7.24
573-A,1,-8.0,108.0,Final 12%+RI,0.0,5091862.955475361,11329208.333333334,12460821.288808694,2199033.9376776274,1092482.7121969827,13974800.0,13858662.95547536,14756000.0,15073862.95547536,0.349561053471668,0.39705882352941174,25.8,7.24
573-A,1,-8.0,108.5,Final 12%+RI,0.0,5091862.955475361,11419625.0,12551237.95547536,2220190.4895262048,867557.6318408002,14039900.0,13771862.95547536,14756000.0,13988862.95547536,0.34679334916864607,0.4117647058823529,27.12,7.24
573-A,1,-8.0,109.0,Final 12%+RI,0.0,5091862.955475361,11528125.0,12659737.95547536,2277095.581666145,943307.2399346055,14105000.0,13923762.95547536,14973000.0,14422862.95547536,0.34352941176470586,0.4057971014492754,27.28,7.24
573-A,1,-8.0,109.5,Final 12%+RI,0.0,5091862.955475361,11627583.333333334,12759196.288808694,2458338.7801462626,1021167.2207594715,14973000.0,13988862.95547536,15190000.0,15290862.95547536,0.3405909797822706,0.32857142857142857,27.12,7.24
573-A,1,-8.5,109.5,Final 12%+RI,0.0,5091862.955475361,11320166.666666666,12451779.622142026,1920405.135396688,1142745.2421278318,13605900.0,13641662.95547536,13888000.0,14856862.95547536,0.3498402555910543,0.4375,26.8,7.24
573-A,1,-8.5,110.0,Final 12%+RI,0.0,5091862.955475361,11365375.0,12496987.95547536,1926946.0815204345,1183919.5519268962,13454000.0,13923762.95547536,14322000.0,15290862.95547536,0.34844868735083534,0.3939393939393939,27.24,7.24
573-A,1,-8.5,110.5,Final 12%+RI,0.0,5091862.955475361,11374416.666666666,12506029.622142026,2004134.5289538146,833506.6660314365,13475700.0,13554862.95547536,14756000.0,14205862.95547536,0.3481717011128776,0.38235294117647056,27.2,7.24
573-A,1,-8.5,111.0,Final 12%+RI,0.0,5091862.955475361,11473875.0,12605487.95547536,2157996.420041758,709140.1905001638,14039900.0,13337862.95547536,15407000.0,14205862.95547536,0.34515366430260047,0.4788732394366197,26.84,7.24
573-A,1,-8.5,111.5,Final 12%+RI,0.0,5091862.955475361,11591416.666666666,12723029.622142026,2242307.9708710588,676195.9882258646,14322000.0,13706762.95547536,14973000.0,13988862.95547536,0.3416536661466459,0.4927536231884058,26.8,7.24
573-A,1,-8.5,112.0,Final 12%+RI,0.0,5091862.955475361,11555250.0,12686862.95547536,2328604.886491331,695107.2485282554,14473900.0,13554862.95547536,15190000.0,13988862.95547536,0.3427230046948357,0.4142857142857143,26.8,7.24
573-A,1,-8.5,112.5,Final 12%+RI,0.0,5091862.955475361,11609500.0,12741112.95547536,2231400.88577635,566047.6435624555,14256900.0,13337862.95547536,14973000.0,13988862.95547536,0.3411214953271028,0.4927536231884058,26.36,7.24
573-A,1,-8.5,113.0,Final 12%+RI,0.0,5091862.955475361,11591416.666666666,12723029.622142026,2299110.8851725357,1085314.4471881697,14473900.0,13988862.95547536,15190000.0,14205862.95547536,0.3416536661466459,0.4,24.56,7.24
573-A,1,-8.5,113.5,Final 12%+RI,0.0,5091862.955475361,11645666.666666666,12777279.622142026,2556924.726692402,1298719.9020797252,14690900.0,14357762.95547536,15190000.0,14422862.95547536,0.34006211180124224,0.4,24.8,7.24
573-A,1,-8.5,114.0,Final 12%+RI,0.0,5091862.955475361,11654708.333333334,12786321.288808694,2610658.079275043,1406290.4016740567,14625800.0,14205862.95547536,15841000.0,15073862.95547536,0.3397982932505818,0.3698630136986301,24.44,7.24
573-A,1,-8.5,114.5,Final 12%+RI,0.0,5091862.955475361,11663750.0,12795362.95547536,2776191.7965631173,1342261.5568347778,14973000.0,14140762.95547536,15841000.0,15941862.95547536,0.3395348837209302,0.3150684931506849,28.68,7.24
573-A,1,-8.5,115.5,Final 12%+RI,0.0,5091862.955475361,11763208.333333334,12894821.288808694,2933762.9343064083,1518971.9200303142,15493800.0,14574762.95547536,16492000.0,15290862.95547536,0.3366641045349731,0.3815789473684211,25.0,7.24
573-A,1,-9.0,114.5,Final 12%+RI,0.0,5091862.955475361,11582375.0,12713987.95547536,2419637.7884249357,1036383.0629940213,14408800.0,14227562.95547536,14756000.0,14422862.95547536,0.34192037470725994,0.4117647058823529,25.52,7.24
573-A,1,-9.0,115.0,Final 12%+RI,0.0,5091862.955475361,11627583.333333334,12759196.288808694,2545086.8938213973,1243555.4100927766,14539000.0,14292662.95547536,14756000.0,15290862.95547536,0.3405909797822706,0.5,26.48,7.24
573-A,1,-9.0,115.5,Final 12%+RI,0.0,5091862.955475361,11690875.0,12822487.95547536,2676359.8950894997,1301705.129653109,14756000.0,14574762.95547536,15624000.0,15073862.95547536,0.33874709976798145,0.4722222222222222,26.28,7.24
573-A,1,-9.0,117.0,Final 12%+RI,0.0,5091862.955475361,11690875.0,12822487.95547536,2617576.248837512,1172625.2528816068,14842800.0,14227562.95547536,16709000.0,15507862.95547536,0.33874709976798145,0.37662337662337664,25.76,7.24
573-A,1,-9.0,117.5,Final 12%+RI,0.0,5091862.955475361,11736083.333333334,12867696.288808694,2588161.676232542,1144088.1566317028,15081500.0,14596462.95547536,16492000.0,15290862.95547536,0.337442218798151,0.3815789473684211,27.04,7.24
573-A,1,-9.0,118.0,Final 12%+RI,0.0,5091862.955475361,11528125.0,12659737.95547536,2550226.713067581,1166498.4135921674,14495600.0,13945462.95547536,16275000.0,15724862.95547536,0.34352941176470586,0.38666666666666666,26.64,7.24
573-A,1,-9.0,118.5,Final 12%+RI,0.0,5091862.955475361,11410583.333333334,12542196.288808694,2709510.6716361432,1340226.2841601127,14473900.0,13923762.95547536,15841000.0,16158862.95547536,0.3470681458003169,0.4657534246575342,25.6,7.24
573-A,1,-9.0,119.0,Final 12%+RI,0.0,5091862.955475361,11510041.666666666,12641654.622142026,3034951.8222544813,1921803.8849220406,14907900.0,15008762.95547536,17360000.0,17460862.95547536,0.3440691280439906,0.425,25.24,7.24
573-A,1,-7.0,106.0,Final 12%+RI,0.5,2545931.4777376805,11012750.0,9598431.47773768,2286012.9759226996,1631426.4230767637,13258700.0,11377831.47773768,15841000.0,13395931.47773768,0.35960591133004927,0.3150684931506849,28.4,7.24
573-A,1,-7.5,106.0,Final 12%+RI,0.5,2545931.4777376805,11202625.0,9788306.47773768,2219268.148316114,1678208.2270269294,13974800.0,11529731.47773768,15624000.0,13178931.47773768,0.35351089588377727,0.3194444444444444,29.0,7.24
573-A,1,-7.5,106.5,Final 12%+RI,0.5,2545931.4777376805,11256875.0,9842556.47773768,2403081.4513779017,1577595.3857332864,14278600.0,11442931.47773768,15841000.0,13395931.47773768,0.35180722891566263,0.3150684931506849,27.88,7.24
573-A,1,-7.5,107.0,Final 12%+RI,0.5,2545931.4777376805,11401541.666666666,9987223.144404346,2229545.9662405956,1012736.8635090485,14039900.0,10943831.47773768,14973000.0,12527931.47773768,0.34734337827121337,0.3333333333333333,27.64,7.24
573-A,1,-7.5,107.5,Final 12%+RI,0.5,2545931.4777376805,11528125.0,10113806.47773768,2565434.7595358533,1183919.5519268962,14256900.0,11811831.47773768,15841000.0,12310931.47773768,0.34352941176470586,0.3835616438356164,27.28,7.24
573-A,1,-8.0,107.5,Final 12%+RI,0.5,2545931.4777376805,11392500.0,9978181.47773768,2094139.2130128935,1299245.2742298874,13454000.0,11616531.47773768,15190000.0,12744931.47773768,0.3476190476190476,0.38571428571428573,27.56,7.24
573-A,1,-8.0,108.0,Final 12%+RI,0.5,2545931.4777376805,11329208.333333334,9914889.811071014,2199033.9376776274,1092482.7121969827,13974800.0,11312731.47773768,14756000.0,12527931.47773768,0.349561053471668,0.39705882352941174,25.8,7.24
573-A,1,-8.0,108.5,Final 12%+RI,0.5,2545931.4777376805,11419625.0,10005306.47773768,2220190.4895262048,867557.6318408002,14039900.0,11225931.47773768,14756000.0,11442931.47773768,0.34679334916864607,0.4117647058823529,27.12,7.24
573-A,1,-8.0,109.0,Final 12%+RI,0.5,2545931.4777376805,11528125.0,10113806.47773768,2277095.581666145,943307.2399346055,14105000.0,11377831.47773768,14973000.0,11876931.47773768,0.34352941176470586,0.4057971014492754,27.28,7.24
573-A,1,-8.0,109.5,Final 12%+RI,0.5,2545931.4777376805,11627583.333333334,10213264.811071014,2458338.7801462626,1021167.2207594715,14973000.0,11442931.47773768,15190000.0,12744931.47773768,0.3405909797822706,0.32857142857142857,27.12,7.24
573-A,1,-8.5,109.5,Final 12%+RI,0.5,2545931.4777376805,11320166.666666666,9905848.144404346,1920405.135396688,1142745.2421278318,13605900.0,11095731.47773768,13888000.0,12310931.47773768,0.3498402555910543,0.4375,26.8,7.24
573-A,1,-8.5,110.0,Final 12%+RI,0.5,2545931.4777376805,11365375.0,9951056.47773768,1926946.0815204345,1183919.5519268962,13454000.0,11377831.47773768,14322000.0,12744931.47773768,0.34844868735083534,0.3939393939393939,27.24,7.24
573-A,1,-8.5,110.5,Final 12%+RI,0.5,2545931.4777376805,11374416.666666666,9960098.144404346,2004134.5289538146,833506.6660314365,13475700.0,11008931.47773768,14756000.0,11659931.47773768,0.3481717011128776,0.38235294117647056,27.2,7.24
573-A,1,-8.5,111.0,Final 12%+RI,0.5,2545931.4777376805,11473875.0,10059556.47773768,2157996.420041758,709140.1905001638,14039900.0,10791931.47773768,15407000.0,11659931.47773768,0.34515366430260047,0.4788732394366197,26.84,7.24
573-A,1,-8.5,111.5,Final 12%+RI,0.5,2545931.4777376805,11591416.666666666,10177098.144404346,2242307.9708710588,676195.9882258646,14322000.0,11160831.47773768,14973000.0,11442931.47773768,0.3416536661466459,0.4927536231884058,26.8,7.24
573-A,1,-8.5,112.0,Final 12%+RI,0.5,2545931.4777376805,11555250.0,10140931.47773768,2328604.886491331,695107.2485282554,14473900.0,11008931.47773768,15190000.0,11442931.47773768,0.3427230046948357,0.4142857142857143,26.8,7.24
573-A,1,-8.5,112.5,Final 12%+RI,0.5,2545931.4777376805,11609500.0,10195181.47773768,2231400.88577635,566047.6435624555,14256900.0,10791931.47773768,14973000.0,11442931.47773768,0.3411214953271028,0.4927536231884058,26.36,7.24
573-A,1,-8.5,113.0,Final 12%+RI,0.5,2545931.4777376805,11591416.666666666,10177098.144404346,2299110.8851725357,1085314.4471881697,14473900.0,11442931.47773768,15190000.0,11659931.47773768,0.3416536661466459,0.4,24.56,7.24
573-A,1,-8.5,113.5,Final 12%+RI,0.5,2545931.4777376805,11645666.666666666,10231348.144404346,2556924.726692402,1298719.9020797252,14690900.0,11811831.47773768,15190000.0,11876931.47773768,0.34006211180124224,0.4,24.8,7.24
573-A,1,-8.5,114.0,Final 12%+RI,0.5,2545931.4777376805,11654708.333333334,10240389.811071014,2610658.079275043,1406290.4016740567,14625800.0,11659931.47773768,15841000.0,12527931.47773768,0.3397982932505818,0.3698630136986301,24.44,7.24
573-A,1,-8.5,114.5,Final 12%+RI,0.5,2545931.4777376805,11663750.0,10249431.47773768,2776191.7965631173,1342261.5568347778,14973000.0,11594831.47773768,15841000.0,13395931.47773768,0.3395348837209302,0.3150684931506849,28.68,7.24
573-A,1,-8.5,115.5,Final 12%+RI,0.5,2545931.4777376805,11763208.333333334,10348889.811071014,2933762.9343064083,1518971.9200303142,15493800.0,12028831.47773768,16492000.0,12744931.47773768,0.3366641045349731,0.3815789473684211,25.0,7.24
573-A,1,-9.0,114.5,Final 12%+RI,0.5,2545931.4777376805,11582375.0,10168056.47773768,2419637.7884249357,1036383.0629940213,14408800.0,11681631.47773768,14756000.0,11876931.47773768,0.34192037470725994,0.4117647058823529,25.52,7.24
573-A,1,-9.0,115.0,Final 12%+RI,0.5,2545931.4777376805,11627583.333333334,10213264.811071014,2545086.8938213973,1243555.4100927766,14539000.0,11746731.47773768,14756000.0,12744931.47773768,0.3405909797822706,0.5,26.48,7.24
573-A,1,-9.0,115.5,Final 12%+RI,0.5,2545931.4777376805,11690875.0,10276556.47773768,2676359.8950894997,1301705.129653109,14756000.0,12028831.47773768,15624000.0,12527931.47773768,0.33874709976798145,0.4722222222222222,26.28,7.24
573-A,1,-9.0,117.0,Final 12%+RI,0.5,2545931.4777376805,11690875.0,10276556.47773768,2617576.248837512,1172625.2528816068,14842800.0,11681631.47773768,16709000.0,12961931.47773768,0.33874709976798145,0.37662337662337664,25.76,7.24
573-A,1,-9.0,117.5,Final 12%+RI,0.5,2545931.4777376805,11736083.333333334,10321764.811071014,2588161.676232542,1144088.1566317028,15081500.0,12050531.47773768,16492000.0,12744931.47773768,0.337442218798151,0.3815789473684211,27.04,7.24
573-A,1,-9.0,118.0,Final 12%+RI,0.5,2545931.4777376805,11528125.0,10113806.47773768,2550226.713067581,1166498.4135921674,14495600.0,11399531.47773768,16275000.0,13178931.47773768,0.34352941176470586,0.38666666666666666,26.64,7.24
573-A,1,-9.0,118.5,Final 12%+RI,0.5,2545931.4777376805,11410583.333333334,9996264.811071014,2709510.6716361432,1340226.2841601127,14473900.0,11377831.47773768,15841000.0,13612931.47773768,0.3470681458003169,0.4657534246575342,25.6,7.24
573-A,1,-9.0,119.0,Final 12%+RI,0.5,2545931.4777376805,11510041.666666666,10095723.144404346,3034951.8222544813,1921803.8849220406,14907900.0,12462831.47773768,17360000.0,14914931.47773768,0.3440691280439906,0.425,25.24,7.24
573-A,1,-7.0,106.0,Final 12%+RI,0.7,1527558.8866426086,11012750.0,8580058.886642609,2286012.9759226996,1631426.4230767637,13258700.0,10359458.886642609,15841000.0,12377558.886642609,0.35960591133004927,0.3150684931506849,28.4,7.24
573-A,1,-7.5,106.0,Final 12%+RI,0.7,1527558.8866426086,11202625.0,8769933.886642609,2219268.148316114,1678208.2270269294,13974800.0,10511358.886642609,15624000.0,12160558.886642609,0.35351089588377727,0.3194444444444444,29.0,7.24
573-A,1,-7.5,106.5,Final 12%+RI,0.7,1527558.8866426086,11256875.0,8824183.886642609,2403081.4513779017,1577595.3857332864,14278600.0,10424558.886642609,15841000.0,12377558.886642609,0.35180722891566263,0.3150684931506849,27.88,7.24
573-A,1,-7.5,107.0,Final 12%+RI,0.7,1527558.8866426086,11401541.666666666,8968850.553309275,2229545.9662405956,1012736.8635090485,14039900.0,9925458.886642609,14973000.0,11509558.886642609,0.34734337827121337,0.3333333333333333,27.64,7.24
573-A,1,-7.5,107.5,Final 12%+RI,0.7,1527558.8866426086,11528125.0,9095433.886642609,2565434.7595358533,1183919.5519268962,14256900.0,10793458.886642609,15841000.0,11292558.886642609,0.34352941176470586,0.3835616438356164,27.28,7.24
573-A,1,-8.0,107.5,Final 12%+RI,0.7,1527558.8866426086,11392500.0,8959808.886642609,2094139.2130128935,1299245.2742298874,13454000.0,10598158.886642609,15190000.0,11726558.886642609,0.3476190476190476,0.38571428571428573,27.56,7.24
573-A,1,-8.0,108.0,Final 12%+RI,0.7,1527558.8866426086,11329208.333333334,8896517.219975943,2199033.9376776274,1092482.7121969827,13974800.0,10294358.886642609,14756000.0,11509558.886642609,0.349561053471668,0.39705882352941174,25.8,7.24
573-A,1,-8.0,108.5,Final 12%+RI,0.7,1527558.8866426086,11419625.0,8986933.886642609,2220190.4895262048,867557.6318408002,14039900.0,10207558.886642609,14756000.0,10424558.886642609,0.34679334916864607,0.4117647058823529,27.12,7.24
573-A,1,-8.0,109.0,Final 12%+RI,0.7,1527558.8866426086,11528125.0,9095433.886642609,2277095.581666145,943307.2399346055,14105000.0,10359458.886642609,14973000.0,10858558.886642609,0.34352941176470586,0.4057971014492754,27.28,7.24
573-A,1,-8.0,109.5,Final 12%+RI,0.7,1527558.8866426086,11627583.333333334,9194892.219975943,2458338.7801462626,1021167.2207594715,14973000.0,10424558.886642609,15190000.0,11726558.886642609,0.3405909797822706,0.32857142857142857,27.12,7.24
573-A,1,-8.5,109.5,Final 12%+RI,0.7,1527558.8866426086,11320166.666666666,8887475.553309275,1920405.135396688,1142745.2421278318,13605900.0,10077358.886642609,13888000.0,11292558.886642609,0.3498402555910543,0.4375,26.8,7.24
573-A,1,-8.5,110.0,Final 12%+RI,0.7,1527558.8866426086,11365375.0,8932683.886642609,1926946.0815204345,1183919.5519268962,13454000.0,10359458.886642609,14322000.0,11726558.886642609,0.34844868735083534,0.3939393939393939,27.24,7.24
573-A,1,-8.5,110.5,Final 12%+RI,0.7,1527558.8866426086,11374416.666666666,8941725.553309275,2004134.5289538146,833506.6660314365,13475700.0,9990558.886642609,14756000.0,10641558.886642609,0.3481717011128776,0.38235294117647056,27.2,7.24
573-A,1,-8.5,111.0,Final 12%+RI,0.7,1527558.8866426086,11473875.0,9041183.886642609,2157996.420041758,709140.1905001638,14039900.0,9773558.886642609,15407000.0,10641558.886642609,0.34515366430260047,0.4788732394366197,26.84,7.24
573-A,1,-8.5,111.5,Final 12%+RI,0.7,1527558.8866426086,11591416.666666666,9158725.553309275,2242307.9708710588,676195.9882258646,14322000.0,10142458.886642609,14973000.0,10424558.886642609,0.3416536661466459,0.4927536231884058,26.8,7.24
573-A,1,-8.5,112.0,Final 12%+RI,0.7,1527558.8866426086,11555250.0,9122558.886642609,2328604.886491331,695107.2485282554,14473900.0,9990558.886642609,15190000.0,10424558.886642609,0.3427230046948357,0.4142857142857143,26.8,7.24
573-A,1,-8.5,112.5,Final 12%+RI,0.7,1527558.8866426086,11609500.0,9176808.886642609,2231400.88577635,566047.6435624555,14256900.0,9773558.886642609,14973000.0,10424558.886642609,0.3411214953271028,0.4927536231884058,26.36,7.24
573-A,1,-8.5,113.0,Final 12%+RI,0.7,1527558.8866426086,11591416.666666666,9158725.553309275,2299110.8851725357,1085314.4471881697,14473900.0,10424558.886642609,15190000.0,10641558.886642609,0.3416536661466459,0.4,24.56,7.24
573-A,1,-8.5,113.5,Final 12%+RI,0.7,1527558.8866426086,11645666.666666666,9212975.553309275,2556924.726692402,1298719.9020797252,14690900.0,10793458.886642609,15190000.0,10858558.886642609,0.34006211180124224,0.4,24.8,7.24
573-A,1,-8.5,114.0,Final 12%+RI,0.7,1527558.8866426086,11654708.333333334,9222017.219975943,2610658.079275043,1406290.4016740567,14625800.0,10641558.886642609,15841000.0,11509558.886642609,0.3397982932505818,0.3698630136986301,24.44,7.24
573-A,1,-8.5,114.5,Final 12%+RI,0.7,1527558.8866426086,11663750.0,9231058.886642609,2776191.7965631173,1342261.5568347778,14973000.0,10576458.886642609,15841000.0,12377558.886642609,0.3395348837209302,0.3150684931506849,28.68,7.24
573-A,1,-8.5,115.5,Final 12%+RI,0.7,1527558.8866426086,11763208.333333334,9330517.219975943,2933762.9343064083,1518971.9200303142,15493800.0,11010458.886642609,16492000.0,11726558.886642609,0.3366641045349731,0.3815789473684211,25.0,7.24
573-A,1,-9.0,114.5,Final 12%+RI,0.7,1527558.8866426086,11582375.0,9149683.886642609,2419637.7884249357,1036383.0629940213,14408800.0,10663258.886642609,14756000.0,10858558.886642609,0.34192037470725994,0.4117647058823529,25.52,7.24
573-A,1,-9.0,115.0,Final 12%+RI,0.7,1527558.8866426086,11627583.333333334,9194892.219975943,2545086.8938213973,1243555.4100927766,14539000.0,10728358.886642609,14756000.0,11726558.886642609,0.3405909797822706,0.5,26.48,7.24
573-A,1,-9.0,115.5,Final 12%+RI,0.7,1527558.8866426086,11690875.0,9258183.886642609,2676359.8950894997,1301705.129653109,14756000.0,11010458.886642609,15624000.0,11509558.886642609,0.33874709976798145,0.4722222222222222,26.28,7.24
573-A,1,-9.0,117.0,Final 12%+RI,0.7,1527558.8866426086,11690875.0,9258183.886642609,2617576.248837512,1172625.2528816068,14842800.0,10663258.886642609,16709000.0,11943558.886642609,0.33874709976798145,0.37662337662337664,25.76,7.24
573-A,1,-9.0,117.5,Final 12%+RI,0.7,1527558.8866426086,11736083.333333334,9303392.219975943,2588161.676232542,1144088.1566317028,15081500.0,11032158.886642609,16492000.0,11726558.886642609,0.337442218798151,0.3815789473684211,27.04,7.24
573-A,1,-9.0,118.0,Final 12%+RI,0.7,1527558.8866426086,11528125.0,9095433.886642609,2550226.713067581,1166498.4135921674,14495600.0,10381158.886642609,16275000.0,12160558.886642609,0.34352941176470586,0.38666666666666666,26.64,7.24
573-A,1,-9.0,118.5,Final 12%+RI,0.7,1527558.8866426086,11410583.333333334,8977892.219975943,2709510.6716361432,1340226.2841601127,14473900.0,10359458.886642609,15841000.0,12594558.886642609,0.3470681458003169,0.4657534246575342,25.6,7.24
573-A,1,-9.0,119.0,Final 12%+RI,0.7,1527558.8866426086,11510041.666666666,9077350.553309275,3034951.8222544813,1921803.8849220406,14907900.0,11444458.886642609,17360000.0,13896558.886642609,0.3440691280439906,0.425,25.24,7.24
573-A,1,-7.0,106.0,Final 12%+RI,0.8,1018372.591095072,11012750.0,8070872.591095071,2286012.9759226996,1631426.4230767637,13258700.0,9850272.591095071,15841000.0,11868372.591095071,0.35960591133004927,0.3150684931506849,28.4,7.24
573-A,1,-7.5,106.0,Final 12%+RI,0.8,1018372.591095072,11202625.0,8260747.591095071,2219268.148316114,1678208.2270269294,13974800.0,10002172.591095071,15624000.0,11651372.591095071,0.35351089588377727,0.3194444444444444,29.0,7.24
573-A,1,-7.5,106.5,Final 12%+RI,0.8,1018372.591095072,11256875.0,8314997.591095071,2403081.4513779017,1577595.3857332864,14278600.0,9915372.591095071,15841000.0,11868372.591095071,0.35180722891566263,0.3150684931506849,27.88,7.24
573-A,1,-7.5,107.0,Final 12%+RI,0.8,1018372.591095072,11401541.666666666,8459664.257761737,2229545.9662405956,1012736.8635090485,14039900.0,9416272.591095071,14973000.0,11000372.591095071,0.34734337827121337,0.3333333333333333,27.64,7.24
573-A,1,-7.5,107.5,Final 12%+RI,0.8,1018372.591095072,11528125.0,8586247.591095071,2565434.7595358533,1183919.5519268962,14256900.0,10284272.591095071,15841000.0,10783372.591095071,0.34352941176470586,0.3835616438356164,27.28,7.24
573-A,1,-8.0,107.5,Final 12%+RI,0.8,1018372.591095072,11392500.0,8450622.591095071,2094139.2130128935,1299245.2742298874,13454000.0,10088972.591095071,15190000.0,11217372.591095071,0.3476190476190476,0.38571428571428573,27.56,7.24
573-A,1,-8.0,108.0,Final 12%+RI,0.8,1018372.591095072,11329208.333333334,8387330.924428404,2199033.9376776274,1092482.7121969827,13974800.0,9785172.591095071,14756000.0,11000372.591095071,0.349561053471668,0.39705882352941174,25.8,7.24
573-A,1,-8.0,108.5,Final 12%+RI,0.8,1018372.591095072,11419625.0,8477747.591095071,2220190.4895262048,867557.6318408,14039900.0,9698372.591095071,14756000.0,9915372.591095071,0.34679334916864607,0.4117647058823529,27.12,7.24
573-A,1,-8.0,109.0,Final 12%+RI,0.8,1018372.591095072,11528125.0,8586247.591095071,2277095.581666145,943307.2399346055,14105000.0,9850272.591095071,14973000.0,10349372.591095071,0.34352941176470586,0.4057971014492754,27.28,7.24
573-A,1,-8.0,109.5,Final 12%+RI,0.8,1018372.591095072,11627583.333333334,8685705.924428405,2458338.7801462626,1021167.2207594715,14973000.0,9915372.591095071,15190000.0,11217372.591095071,0.3405909797822706,0.32857142857142857,27.12,7.24
573-A,1,-8.5,109.5,Final 12%+RI,0.8,1018372.591095072,11320166.666666666,8378289.257761738,1920405.135396688,1142745.2421278318,13605900.0,9568172.591095071,13888000.0,10783372.591095071,0.3498402555910543,0.4375,26.8,7.24
573-A,1,-8.5,110.0,Final 12%+RI,0.8,1018372.591095072,11365375.0,8423497.591095071,1926946.0815204345,1183919.5519268962,13454000.0,9850272.591095071,14322000.0,11217372.591095071,0.34844868735083534,0.3939393939393939,27.24,7.24
573-A,1,-8.5,110.5,Final 12%+RI,0.8,1018372.591095072,11374416.666666666,8432539.257761737,2004134.5289538146,833506.6660314365,13475700.0,9481372.591095071,14756000.0,10132372.591095071,0.3481717011128776,0.38235294117647056,27.2,7.24
573-A,1,-8.5,111.0,Final 12%+RI,0.8,1018372.591095072,11473875.0,8531997.591095071,2157996.420041758,709140.1905001638,14039900.0,9264372.591095071,15407000.0,10132372.591095071,0.34515366430260047,0.4788732394366197,26.84,7.24
573-A,1,-8.5,111.5,Final 12%+RI,0.8,1018372.591095072,11591416.666666666,8649539.257761737,2242307.9708710588,676195.9882258646,14322000.0,9633272.591095071,14973000.0,9915372.591095071,0.3416536661466459,0.4927536231884058,26.8,7.24
573-A,1,-8.5,112.0,Final 12%+RI,0.8,1018372.591095072,11555250.0,8613372.591095071,2328604.886491331,695107.2485282554,14473900.0,9481372.591095071,15190000.0,9915372.591095071,0.3427230046948357,0.4142857142857143,26.8,7.24
573-A,1,-8.5,112.5,Final 12%+RI,0.8,1018372.591095072,11609500.0,8667622.591095071,2231400.88577635,566047.6435624555,14256900.0,9264372.591095071,14973000.0,9915372.591095071,0.3411214953271028,0.4927536231884058,26.36,7.24
573-A,1,-8.5,113.0,Final 12%+RI,0.8,1018372.591095072,11591416.666666666,8649539.257761737,2299110.8851725357,1085314.4471881697,14473900.0,9915372.591095071,15190000.0,10132372.591095071,0.3416536661466459,0.4,24.56,7.24
